"","性器クラミジア感染症","性器ヘルペスウイルス感染症","尖圭コンジローマ","淋菌感染症","膣トリコモナス症","梅毒様疾患","メチシリン耐性黄色ブドウ球菌感染症","ペニシリン耐性肺炎球菌感染症","薬剤耐性緑膿菌感染症","STD定点","基幹定点"
"区中央部","12","7","5","11","0","0","12","1","0","",""
"区南部","2","5","0","3","0","0","3","0","0","",""
"区西南部","7","1","0","0","0","0","5","1","0","",""
"区西部","33","19","14","31","0","1","47","10","2","",""
"区西北部","22","9","9","9","0","2","4","2","0","",""
"区東北部","2","0","1","0","0","0","6","3","0","",""
"区東部","17","14","4","17","0","1","0","4","0","",""
"西多摩","0","0","0","0","0","0","0","0","0","",""
"南多摩","0","0","0","0","0","0","4","0","2","",""
"北多摩西部","2","0","0","0","0","0","0","0","0","",""
"北多摩南部","0","0","0","0","0","0","0","0","0","",""
"北多摩北部","0","0","0","0","0","0","5","4","0","",""
"島しょ","0","0","0","0","0","0","1","0","0","",""
"合計","97","55","33","71","0","4","87","25","4","",""
