"","インフルエンザ","RSウイルス感染症","咽頭結膜熱","Ａ群溶血性レンサ球菌咽頭炎","感染性胃腸炎","水痘","手足口病","伝染性紅斑","突発性発しん","百日咳","ヘルパンギーナ","流行性耳下腺炎","不明発しん症","川崎病","急性出血性結膜炎","流行性角結膜炎","細菌性髄膜炎","無菌性髄膜炎","マイコプラズマ肺炎","クラミジア肺炎(オウム病は除く)","インフルエンザ定点","小児科定点","眼科定点","基幹定点","インフルエンザ入院定点","COVID-19入院定点"
"区中央部","26","1","2","4","22","6","11","1","7","0","13","2","1","0","0","1","0","1","0","0","","","","","",""
"区南部","31","2","2","2","28","1","9","6","2","0","5","8","1","0","0","0","0","0","0","0","","","","","",""
"区西南部","37","0","2","1","12","1","7","1","3","0","12","4","0","0","0","0","0","0","0","0","","","","","",""
"区西部","43","1","1","3","17","2","11","0","4","0","5","1","1","0","0","1","0","0","1","0","","","","","",""
"区西北部","36","0","1","1","18","3","15","2","3","1","3","1","1","0","0","1","0","0","0","0","","","","","",""
"区東北部","41","1","0","5","10","4","3","1","7","0","7","3","1","0","0","2","0","0","1","0","","","","","",""
"区東部","21","2","0","1","13","5","4","0","1","0","7","8","1","0","0","0","0","0","0","0","","","","","",""
"西多摩","9","0","0","0","1","1","2","0","1","0","1","1","0","0","0","0","0","0","0","0","","","","","",""
"南多摩","30","1","1","17","32","8","12","5","4","0","16","23","5","0","0","2","0","0","0","0","","","","","",""
"北多摩西部","21","0","0","0","6","1","1","0","2","0","3","6","0","0","0","0","0","0","0","0","","","","","",""
"北多摩南部","41","1","1","2","4","0","3","1","3","0","5","3","2","0","0","1","0","0","3","0","","","","","",""
"北多摩北部","24","5","0","6","15","4","3","4","3","0","7","3","0","0","0","0","0","0","0","0","","","","","",""
"島しょ","7","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","","","","","",""
"合計","367","14","10","42","178","36","81","21","40","1","85","63","13","0","0","8","0","1","5","0","","","","","",""
