"","インフルエンザ","RSウイルス感染症","咽頭結膜熱","Ａ群溶血性レンサ球菌咽頭炎","感染性胃腸炎","水痘","手足口病","伝染性紅斑","突発性発しん","百日咳","ヘルパンギーナ","流行性耳下腺炎","不明発しん症","川崎病","急性出血性結膜炎","流行性角結膜炎","細菌性髄膜炎","無菌性髄膜炎","マイコプラズマ肺炎","クラミジア肺炎(オウム病は除く)"
"〜5ヶ月","0","0","0","0","7","3","1","0","3","1","0","0","0","0","0","0","0","0","0","0"
"〜1歳","0","1","4","3","53","6","5","0","48","1","9","1","5","1","0","0","0","0","0","0"
"1歳","1","1","18","7","89","43","12","2","56","0","28","5","4","1","0","0","0","0","2","0"
"2歳","1","0","6","19","83","46","10","1","5","0","20","12","1","1","0","1","0","0","0","0"
"3歳","1","0","13","53","118","42","7","3","1","2","12","10","2","1","0","0","0","0","1","0"
"4歳","1","0","13","87","160","36","8","4","0","0","13","18","4","0","0","0","0","0","0","0"
"5歳","1","0","11","74","94","20","5","5","0","0","5","15","2","0","0","1","0","0","0","0"
"6歳","5","0","3","68","76","19","1","4","0","0","3","10","1","0","0","0","0","1","0","0"
"7歳","2","0","3","64","48","7","2","5","0","1","6","9","0","0","0","0","0","0","0","0"
"8歳","1","0","3","33","50","6","0","3","0","0","1","5","0","0","0","0","0","0","0","0"
"9歳","1","0","0","26","27","1","0","4","1","1","0","1","0","0","0","0","0","0","0","0"
"10〜14歳","5","0","0","36","67","7","1","0","0","0","1","5","1","0","1","1","0","0","0","0"
"15〜19歳","0","0","0","1","18","1","0","0","0","0","1","1","0","0","0","1","0","0","0","0"
"20〜29歳","1","0","3","23","102","1","1","0","0","9","1","2","0","0","1","2","0","0","0","0"
"30〜39歳","6","0","0","0","0","0","0","0","0","0","0","0","0","0","0","7","0","0","0","0"
"40〜49歳","4","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0"
"50〜59歳","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0"
"60〜69歳","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"70〜79歳","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0"
"80歳以上","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"合計","33","2","77","494","992","238","53","31","114","15","100","94","20","4","2","19","0","1","3","0"
