"","インフルエンザ","RSウイルス感染症","咽頭結膜熱","Ａ群溶血性レンサ球菌咽頭炎","感染性胃腸炎","水痘","手足口病","伝染性紅斑","突発性発しん","百日咳","ヘルパンギーナ","流行性耳下腺炎","不明発しん症","川崎病","急性出血性結膜炎","流行性角結膜炎","細菌性髄膜炎","無菌性髄膜炎","マイコプラズマ肺炎","クラミジア肺炎(オウム病は除く)"
"〜5ヶ月","0","14","0","2","22","2","0","0","4","0","0","0","1","1","0","0","0","0","0","0"
"〜1歳","4","31","4","3","179","15","2","4","35","0","1","0","0","1","0","0","0","0","0","0"
"1歳","10","40","21","14","357","43","11","2","33","0","1","1","3","0","0","0","0","0","6","0"
"2歳","18","19","16","13","288","43","5","5","3","1","1","7","0","0","0","1","0","0","3","0"
"3歳","18","7","15","50","269","51","1","3","2","0","1","11","0","0","0","1","0","0","0","0"
"4歳","23","7","20","58","302","41","2","9","0","2","0","7","1","0","0","1","0","0","2","0"
"5歳","42","3","15","60","256","42","0","14","0","0","0","7","0","0","0","1","0","0","3","0"
"6歳","37","1","9","54","201","25","0","10","0","2","0","7","0","0","0","0","0","0","0","0"
"7歳","28","2","4","55","197","6","0","20","0","0","0","6","0","0","0","0","0","0","0","0"
"8歳","28","0","7","54","128","13","0","9","0","0","0","6","0","0","0","1","0","1","0","0"
"9歳","15","0","1","32","95","3","0","3","0","0","0","5","0","0","0","1","0","0","2","0"
"10〜14歳","55","1","3","54","257","11","0","4","0","5","1","7","1","0","0","1","0","0","0","0"
"15〜19歳","21","0","0","1","53","0","0","1","0","0","0","0","0","0","0","2","0","0","0","0"
"20〜29歳","45","0","5","19","361","4","0","0","0","4","1","0","0","0","0","3","0","0","0","0"
"30〜39歳","52","0","0","0","0","0","0","0","0","0","0","0","0","0","0","14","0","0","0","0"
"40〜49歳","33","0","0","0","0","0","0","0","0","0","0","0","0","0","0","4","0","0","0","0"
"50〜59歳","13","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0"
"60〜69歳","4","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0"
"70〜79歳","4","0","0","0","0","0","0","0","0","0","0","0","0","0","0","4","0","0","0","0"
"80歳以上","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2"
"合計","451","125","120","469","2965","299","21","84","77","14","6","64","6","2","0","37","0","1","16","2"
