"","インフルエンザ","新型コロナウイルス感染症（COVID-19）","RSウイルス感染症","咽頭結膜熱","Ａ群溶血性レンサ球菌咽頭炎","感染性胃腸炎","水痘","手足口病","伝染性紅斑","突発性発しん","ヘルパンギーナ","流行性耳下腺炎","不明発しん症","川崎病","急性出血性結膜炎","流行性角結膜炎","細菌性髄膜炎","無菌性髄膜炎","マイコプラズマ肺炎","クラミジア肺炎(オウム病は除く)","感染性胃腸炎（ロタウイルス）","インフルエンザ入院","COVID-19入院","インフルエンザ定点","小児科定点","眼科定点","基幹定点","インフルエンザ入院定点","COVID-19入院定点"
"千代田","0","3","0","1","0","3","0","2","0","1","2","0","0","0","0","0","0","0","0","0","0","0","2","","","","","",""
"中央区","2","3","0","0","2","12","0","15","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"みなと","3","7","1","0","4","4","0","21","2","1","0","1","0","0","0","0","0","0","0","0","0","1","1","","","","","",""
"新宿区","5","24","0","0","8","10","0","10","3","1","0","0","0","0","0","1","0","0","9","0","0","0","2","","","","","",""
"文京","1","11","0","0","2","6","0","21","5","0","0","2","0","0","0","1","0","0","0","0","0","0","3","","","","","",""
"台東","5","3","0","0","3","9","2","47","2","2","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"墨田区","9","20","0","0","2","4","0","7","1","0","1","0","0","0","0","0","0","0","4","0","0","0","4","","","","","",""
"江東区","7","6","1","0","3","14","1","78","14","0","1","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"品川区","2","10","2","0","0","9","0","23","1","0","1","2","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"目黒区","0","4","0","0","0","1","0","18","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"大田区","9","25","1","2","8","31","0","39","15","4","2","1","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"世田谷","8","32","1","0","6","12","0","61","5","1","4","0","0","1","0","0","0","0","2","0","0","0","0","","","","","",""
"渋谷区","4","15","0","0","0","2","0","6","0","0","1","0","0","0","0","0","0","0","0","0","0","0","2","","","","","",""
"中野区","4","10","0","0","5","12","1","21","4","2","2","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"杉並","13","28","0","5","7","9","0","29","2","1","0","0","0","0","0","0","0","0","3","0","0","1","0","","","","","",""
"池袋","6","18","3","0","1","1","1","31","1","0","1","0","0","0","0","0","0","0","1","0","0","0","0","","","","","",""
"北区","3","17","1","2","7","5","0","36","4","1","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"荒川区","2","10","3","0","8","6","0","41","4","2","1","0","0","0","0","1","0","0","0","0","0","0","0","","","","","",""
"板橋区","6","25","0","0","2","7","0","24","8","0","0","0","0","0","0","1","0","0","0","0","0","0","3","","","","","",""
"練馬区","21","23","0","1","14","13","0","73","3","1","6","1","2","0","0","1","0","0","0","0","0","0","0","","","","","",""
"足立","2","34","1","0","13","20","0","51","4","3","3","0","1","1","0","1","0","0","0","0","0","0","0","","","","","",""
"葛飾区","7","23","1","0","4","6","1","23","1","0","4","0","0","0","0","0","0","0","1","0","0","0","0","","","","","",""
"江戸川","6","32","1","1","6","20","0","57","1","4","2","0","1","0","0","0","0","0","0","0","0","0","0","","","","","",""
"八王子市","2","32","2","0","15","20","1","96","6","1","3","0","0","0","0","0","0","0","0","0","0","0","4","","","","","",""
"町田市","3","9","1","0","8","17","0","53","5","1","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"西多摩","1","8","0","0","2","5","1","30","1","0","2","0","0","0","0","0","0","0","3","0","0","0","4","","","","","",""
"南多摩","1","27","3","0","2","4","1","29","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"多摩立川","18","42","0","0","7","14","0","61","8","3","2","0","0","0","0","0","0","0","0","0","0","0","1","","","","","",""
"多摩府中","10","36","0","0","19","31","0","120","10","3","1","1","0","0","0","2","0","0","3","0","0","1","6","","","","","",""
"多摩小平","10","35","1","1","23","31","0","110","6","4","4","0","0","0","0","0","0","0","3","0","0","1","5","","","","","",""
"島しょ","2","1","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"合計","172","573","23","13","181","338","9","1235","116","37","44","8","4","2","0","8","0","0","29","0","0","4","37","","","","","",""
