"","性器クラミジア感染症","性器ヘルペスウイルス感染症","尖圭コンジローマ","淋菌感染症","膣トリコモナス症","梅毒様疾患","メチシリン耐性黄色ブドウ球菌感染症","ペニシリン耐性肺炎球菌感染症","薬剤耐性緑膿菌感染症"
"0歳","0","0","0","0","0","0","9","5","0"
"1〜4歳","0","0","0","0","0","0","10","7","0"
"5〜9歳","0","0","0","0","0","0","2","1","0"
"10〜14歳","2","0","0","0","0","0","2","2","0"
"15〜19歳","4","0","1","0","0","0","2","0","0"
"20〜24歳","45","7","10","19","4","2","0","1","0"
"25〜29歳","44","12","25","23","1","4","1","1","0"
"30〜34歳","48","13","18","19","3","3","0","0","0"
"35〜39歳","30","19","20","14","1","5","0","1","0"
"40〜44歳","24","13","11","11","0","1","0","0","0"
"45〜49歳","13","12","7","10","4","0","2","0","0"
"50〜54歳","7","9","4","5","1","0","1","0","0"
"55〜59歳","3","11","3","1","0","0","3","1","0"
"60〜64歳","2","5","2","0","0","0","2","1","0"
"65〜69歳","3","3","0","1","0","0","7","0","0"
"70歳以上","0","1","1","0","0","0","27","3","0"
"合計","225","105","102","103","14","15","68","23","0"
