"","インフルエンザ","新型コロナウイルス感染症（COVID-19）","急性呼吸器感染症（ARI）","RSウイルス感染症","咽頭結膜熱","Ａ群溶血性レンサ球菌咽頭炎","感染性胃腸炎","水痘","手足口病","伝染性紅斑","突発性発しん","ヘルパンギーナ","流行性耳下腺炎","不明発しん症","川崎病","急性出血性結膜炎","流行性角結膜炎","細菌性髄膜炎","無菌性髄膜炎","マイコプラズマ肺炎","クラミジア肺炎(オウム病は除く)","感染性胃腸炎（ロタウイルス）","インフルエンザ入院","COVID-19入院","ＩＣＵ入室（インフルエンザ入院）","人工呼吸器の利用（インフルエンザ入院）","頭部ＣＴ検査（インフルエンザ入院）","頭部ＭＲＩ検査（インフルエンザ入院）","脳波検査	（インフルエンザ入院）","いずれにも該当せず（インフルエンザ入院）","頭部検査	（インフルエンザ入院）","ＩＣＵ入室（COVID-19入院）","人工呼吸器の利用（COVID-19入院）","いずれにも該当せず（COVID-19入院）"
"〜5ヶ月","33","0","683","7","0","0","8","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","1","0","0","0","0","0","2","0","0","0","1"
"〜1歳","81","5","*","4","1","0","33","1","0","0","4","1","0","1","0","0","0","0","0","0","0","0","3","0","0","0","0","0","0","3","0","0","0","0"
"1歳","293","6","4742","11","4","6","72","1","1","3","15","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2歳","399","1","*","2","2","8","61","0","5","3","5","4","0","0","0","0","0","0","0","0","0","0","4","0","0","0","2","0","0","2","2","0","0","0"
"3歳","456","1","*","2","3","13","65","1","0","1","0","1","0","0","0","0","0","0","0","0","0","0","2","0","0","0","1","0","0","1","1","0","0","0"
"4歳","614","2","*","0","3","23","46","1","0","1","2","1","1","0","0","0","1","0","0","2","0","0","3","0","1","1","0","0","0","2","0","0","0","0"
"5歳","667","3","5478","2","2","28","56","0","1","0","0","0","1","1","1","0","0","0","0","0","0","0","1","0","0","0","0","0","0","1","0","0","0","0"
"6歳","690","0","*","0","1","41","46","5","2","1","0","0","0","0","0","0","0","0","0","1","0","0","3","0","0","0","1","0","0","2","1","0","0","0"
"7歳","721","3","*","0","2","34","51","6","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","2","0","0","0","0"
"8歳","617","4","*","0","1","29","34","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","1","0","0","0","0"
"9歳","593","1","*","1","1","30","25","1","0","1","0","0","0","1","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10〜14歳","1968","6","3127","0","0","45","92","12","0","0","0","1","1","0","0","0","0","0","0","1","0","0","7","1","1","1","1","0","0","5","1","0","0","1"
"15〜19歳","748","17","1261","0","0","4","22","0","0","1","0","0","0","0","0","0","1","0","0","0","0","0","4","0","1","0","0","0","0","3","0","0","0","0"
"20〜29歳","684","20","1187","0","0","13","69","1","0","1","0","1","0","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0","1","0","0","0","1"
"30〜39歳","686","22","1358","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","1","2","0","0","0","0","0","1","0","0","0","2"
"40〜49歳","683","26","1470","0","0","0","0","0","0","0","0","0","0","0","0","0","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"50〜59歳","354","28","971","0","0","0","0","0","0","0","0","0","0","0","0","0","4","0","0","0","0","0","2","2","0","0","0","0","0","2","0","0","0","2"
"60〜69歳","200","22","644","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","1","3","0","0","0","0","0","1","0","0","0","3"
"70〜79歳","106","18","445","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","4","7","1","1","1","0","0","2","1","0","0","7"
"80歳以上","59","17","271","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","16","11","0","2","1","0","0","13","1","0","0","11"
"合計","10652","202","21637","29","20","274","680","29","9","12","26","11","3","3","1","0","11","0","0","7","0","0","57","28","4","5","7","0","0","44","7","0","0","28"
