"","性器クラミジア感染症","性器ヘルペスウイルス感染症","尖圭コンジローマ","淋菌感染症","膣トリコモナス症","梅毒様疾患","メチシリン耐性黄色ブドウ球菌感染症","ペニシリン耐性肺炎球菌感染症","薬剤耐性緑膿菌感染症"
"0歳","0","0","0","0","0","0","6","3","1"
"1〜4歳","0","0","0","0","0","0","4","6","0"
"5〜9歳","0","0","0","0","0","0","2","1","0"
"10〜14歳","0","0","0","0","0","0","0","0","0"
"15〜19歳","2","1","1","1","0","0","0","0","0"
"20〜24歳","16","2","3","16","0","0","0","0","0"
"25〜29歳","20","1","2","15","0","1","0","0","0"
"30〜34歳","15","5","3","12","0","1","0","0","0"
"35〜39歳","16","4","4","7","0","0","0","0","0"
"40〜44歳","7","4","5","3","0","0","2","0","0"
"45〜49歳","4","3","1","1","0","0","2","0","0"
"50〜54歳","2","3","0","0","0","0","6","0","1"
"55〜59歳","0","3","1","1","0","0","10","3","1"
"60〜64歳","1","0","0","1","0","0","7","3","0"
"65〜69歳","1","1","0","0","0","0","16","2","1"
"70歳以上","0","1","0","0","0","0","53","8","2"
"合計","84","28","20","57","0","2","108","26","6"
