"","インフルエンザ","新型コロナウイルス感染症（COVID-19）","急性呼吸器感染症（ARI）","RSウイルス感染症","咽頭結膜熱","Ａ群溶血性レンサ球菌咽頭炎","感染性胃腸炎","水痘","手足口病","伝染性紅斑","突発性発しん","ヘルパンギーナ","流行性耳下腺炎","不明発しん症","川崎病","急性出血性結膜炎","流行性角結膜炎","細菌性髄膜炎","無菌性髄膜炎","マイコプラズマ肺炎","クラミジア肺炎(オウム病は除く)","感染性胃腸炎（ロタウイルス）","インフルエンザ入院","COVID-19入院","インフルエンザ/COVID-19定点","急性呼吸器感染症定点","小児科定点","眼科定点","基幹定点","インフルエンザ入院定点","COVID-19入院定点"
"千代田","19","1","79","0","0","2","4","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","1","","","","","","",""
"中央区","13","0","142","0","1","1","6","0","0","0","1","0","0","0","0","0","1","0","0","0","0","0","0","0","","","","","","",""
"みなと","45","4","283","3","1","3","10","0","2","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","","",""
"新宿区","49","4","223","8","0","6","10","0","0","0","0","0","0","0","2","0","0","0","0","1","0","0","1","0","","","","","","",""
"文京","81","3","368","1","0","5","7","1","1","0","2","2","0","0","0","0","0","0","1","0","0","0","0","1","","","","","","",""
"台東","31","2","227","1","0","6","35","0","1","1","1","4","0","0","0","0","0","0","0","0","0","0","0","0","","","","","","",""
"墨田区","39","5","87","1","1","3","0","1","0","1","1","0","0","0","0","0","1","0","0","0","0","0","1","0","","","","","","",""
"江東区","98","7","592","7","1","15","35","0","1","1","2","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","","",""
"品川区","50","6","260","4","4","6","12","1","0","0","3","0","0","0","0","0","1","0","0","0","0","0","0","0","","","","","","",""
"目黒区","60","3","181","7","0","0","9","0","2","0","0","2","0","1","0","0","0","0","0","0","0","0","0","0","","","","","","",""
"大田区","92","10","515","3","3","12","35","4","0","0","1","1","1","0","0","0","1","0","0","1","0","0","0","0","","","","","","",""
"世田谷","194","12","834","4","1","8","27","0","1","2","1","0","2","0","0","0","1","0","0","2","0","0","3","2","","","","","","",""
"渋谷区","29","3","146","3","0","0","5","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","","","","","","",""
"中野区","95","5","558","0","0","6","24","0","0","2","2","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","","",""
"杉並","97","8","393","2","0","6","12","0","0","1","2","0","0","0","0","0","1","0","0","1","0","0","2","2","","","","","","",""
"池袋","72","2","299","0","1","1","5","0","0","0","0","1","0","0","0","0","1","0","0","0","0","0","0","0","","","","","","",""
"北区","45","3","331","2","1","8","16","0","3","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","","","","","","",""
"荒川区","53","15","294","3","3","5","12","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","","",""
"板橋区","55","11","422","1","1","3","19","2","0","1","1","0","0","1","0","0","0","1","0","1","0","0","1","3","","","","","","",""
"練馬区","66","13","489","5","1","19","35","4","0","3","1","2","0","0","0","0","0","0","0","0","0","0","0","0","","","","","","",""
"足立","87","10","686","10","7","13","20","1","0","0","1","10","0","0","0","0","0","0","0","0","0","0","0","0","","","","","","",""
"葛飾区","71","4","348","1","0","2","9","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","1","","","","","","",""
"江戸川","131","15","758","1","3","14","32","1","3","3","1","8","0","1","0","0","0","0","0","0","0","0","0","0","","","","","","",""
"八王子市","105","25","1123","4","4","28","33","2","3","3","0","1","0","0","0","0","1","0","0","0","0","0","0","2","","","","","","",""
"町田市","106","5","904","2","0","39","56","2","4","0","3","6","2","1","1","0","0","0","0","0","0","0","0","0","","","","","","",""
"西多摩","32","8","244","0","0","8","9","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","1","2","","","","","","",""
"南多摩","72","7","530","2","0","3","15","0","0","1","2","6","1","0","0","0","1","0","0","0","0","0","0","0","","","","","","",""
"多摩立川","68","19","454","7","1","18","30","0","24","3","2","1","0","0","0","0","1","0","0","0","0","0","0","1","","","","","","",""
"多摩府中","174","21","1301","6","1","38","42","1","1","3","6","2","0","0","0","0","2","0","0","1","0","0","5","3","","","","","","",""
"多摩小平","133","17","1022","4","2","30","54","5","1","2","1","7","0","0","0","0","0","0","0","2","0","0","1","3","","","","","","",""
"島しょ","6","0","20","5","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","","",""
"合計","2268","248","14113","97","37","308","618","27","47","27","38","54","6","5","3","0","12","1","1","10","0","0","19","21","","","","","","",""
