"","インフルエンザ","RSウイルス感染症","咽頭結膜熱","Ａ群溶血性レンサ球菌咽頭炎","感染性胃腸炎","水痘","手足口病","伝染性紅斑","突発性発しん","ヘルパンギーナ","流行性耳下腺炎","不明発しん症","川崎病","急性出血性結膜炎","流行性角結膜炎","細菌性髄膜炎","無菌性髄膜炎","マイコプラズマ肺炎","クラミジア肺炎(オウム病は除く)","感染性胃腸炎（ロタウイルス）","インフルエンザ入院","ＩＣＵ入室（インフルエンザ入院）","人工呼吸器の利用（インフルエンザ入院）","頭部ＣＴ検査（インフルエンザ入院）","頭部ＭＲＩ検査（インフルエンザ入院）","脳波検査	（インフルエンザ入院）","いずれにも該当せず（インフルエンザ入院）","頭部検査	（インフルエンザ入院）"
"〜5ヶ月","1","1","0","0","10","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"〜1歳","2","9","3","1","44","0","0","3","21","0","0","2","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1歳","9","26","9","8","96","3","3","0","28","1","0","1","2","0","1","0","0","0","0","2","1","0","0","0","0","0","1","0"
"2歳","11","5","3","20","88","4","0","5","12","1","0","1","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"3歳","8","2","3","37","62","4","2","5","2","0","2","0","3","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0"
"4歳","8","2","2","61","70","2","1","4","2","0","4","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"5歳","10","0","3","49","63","4","1","4","0","0","4","1","1","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0"
"6歳","6","0","2","33","48","2","0","2","0","0","3","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"7歳","4","0","1","42","46","7","1","2","1","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"8歳","5","0","1","31","35","4","0","2","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"9歳","2","0","0","18","31","3","0","2","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10〜14歳","11","0","2","26","63","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"15〜19歳","13","0","0","6","7","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0"
"20〜29歳","22","0","0","8","49","1","0","0","0","1","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0"
"30〜39歳","9","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"40〜49歳","15","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0"
"50〜59歳","14","0","0","0","0","0","0","0","0","0","0","0","0","0","4","0","0","0","0","0","0","0","0","0","0","0","0","0"
"60〜69歳","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"70〜79歳","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"80歳以上","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","1","0"
"合計","156","45","29","340","712","37","8","29","67","3","14","9","9","0","11","0","0","0","0","4","2","0","0","0","0","0","2","0"
