"","インフルエンザ","RSウイルス感染症","咽頭結膜熱","Ａ群溶血性レンサ球菌咽頭炎","感染性胃腸炎","水痘","手足口病","伝染性紅斑","突発性発しん","百日咳","ヘルパンギーナ","流行性耳下腺炎","不明発しん症","川崎病","急性出血性結膜炎","流行性角結膜炎","細菌性髄膜炎","無菌性髄膜炎","マイコプラズマ肺炎","クラミジア肺炎(オウム病は除く)","インフルエンザ入院","インフルエンザ定点","小児科定点","眼科定点","基幹定点","インフルエンザ入院定点","COVID-19入院定点"
"千代田","0","0","0","0","5","4","1","0","0","0","0","0","0","0","0","0","0","0","3","0","0","4","3","0","2","2","0"
"中央区","0","4","0","4","7","1","5","0","1","0","1","0","0","0","0","0","0","0","0","0","0","5","3","1","0","0","0"
"みなと","0","6","1","7","57","4","6","0","3","0","0","0","0","0","0","0","0","0","1","0","0","9","6","0","1","1","0"
"新宿区","0","11","3","20","18","1","1","1","5","0","0","1","0","0","0","0","0","0","6","1","0","12","8","2","2","2","0"
"文京","0","0","1","0","8","0","2","0","1","0","0","1","0","0","0","1","0","0","0","0","0","7","4","1","1","1","0"
"台東","0","3","1","6","34","4","3","0","2","0","0","0","0","1","0","0","0","0","0","0","0","7","4","0","0","0","0"
"墨田区","1","6","0","2","20","1","0","0","1","0","0","0","1","0","0","0","0","0","4","0","0","8","5","1","1","1","0"
"江東区","1","5","3","19","60","6","12","2","6","0","0","2","2","0","0","0","0","0","0","0","0","14","9","1","0","0","0"
"品川区","0","2","2","12","62","2","1","0","3","3","0","0","0","0","0","0","0","0","0","0","0","12","8","1","0","0","0"
"目黒区","0","0","0","1","19","2","2","1","0","0","0","0","0","0","0","0","0","0","0","0","0","8","5","1","0","0","0"
"大田区","0","14","13","14","98","12","1","0","4","1","2","7","1","0","0","1","0","0","0","0","0","21","13","2","1","1","0"
"世田谷","1","12","2","33","146","13","0","0","11","0","1","0","2","0","0","1","0","3","0","0","0","25","16","2","2","2","0"
"渋谷区","0","0","0","3","23","4","0","0","2","0","0","1","0","1","0","2","0","0","1","0","0","7","4","1","1","1","0"
"中野区","3","1","1","15","32","2","2","0","1","0","0","2","1","1","0","0","0","0","0","0","0","11","7","1","1","1","0"
"杉並","1","1","0","8","45","1","0","0","8","0","0","8","0","0","0","0","0","0","0","0","0","16","10","1","1","1","0"
"池袋","0","0","0","0","11","0","0","0","0","1","1","1","0","0","0","0","0","0","1","0","0","8","5","1","1","1","0"
"北区","0","3","1","1","50","7","2","0","3","0","0","7","1","1","0","1","0","0","0","0","0","11","7","1","0","0","0"
"荒川区","0","3","22","6","21","4","0","0","8","0","3","1","1","0","0","0","0","0","0","0","0","7","4","1","0","0","0"
"板橋区","1","0","5","3","21","3","2","0","2","0","1","0","2","0","0","0","0","0","2","0","0","15","9","2","1","1","0"
"練馬区","0","4","0","18","51","4","1","0","9","1","0","2","1","0","0","2","0","0","0","0","0","21","13","2","0","0","0"
"足立","0","7","3","11","84","2","6","2","10","0","2","3","0","0","0","1","0","0","0","0","0","20","13","2","0","0","0"
"葛飾区","0","0","1","13","52","4","1","1","5","0","0","1","0","0","1","0","0","0","9","0","0","13","8","1","1","1","0"
"江戸川","0","7","5","21","97","5","6","1","10","2","1","4","1","0","0","0","0","0","0","0","0","19","12","2","0","0","0"
"八王子市","0","27","3","25","100","8","6","0","12","0","0","2","0","0","0","2","0","0","0","0","0","18","11","2","1","1","0"
"町田市","2","6","0","29","58","4","5","0","3","0","2","2","1","0","0","0","0","0","0","0","0","13","8","1","0","0","0"
"西多摩","7","7","0","3","31","8","3","0","0","1","1","1","0","0","0","0","0","0","0","0","0","14","8","1","1","1","0"
"南多摩","0","9","4","9","41","3","14","0","6","0","1","0","0","1","0","1","0","0","0","0","0","14","9","1","0","0","0"
"多摩立川","2","7","0","23","50","2","3","0","6","0","1","1","0","1","0","1","0","0","0","0","0","21","14","2","1","1","0"
"多摩府中","0","10","1","26","108","14","9","2","12","1","2","1","1","0","0","0","0","1","2","0","0","31","19","3","3","3","0"
"多摩小平","1","16","5","40","64","16","9","0","12","1","1","0","1","0","0","2","0","0","0","0","1","23","15","2","2","2","0"
"島しょ","0","0","0","1","0","0","0","0","0","0","5","0","0","0","0","0","0","0","0","0","0","2","1","0","1","1","0"
"合計","20","171","77","373","1473","141","103","10","146","11","25","48","16","6","1","15","0","4","29","1","1","416","261","39","25","25","0"
