"","インフルエンザ","RSウイルス感染症","咽頭結膜熱","Ａ群溶血性レンサ球菌咽頭炎","感染性胃腸炎","水痘","手足口病","伝染性紅斑","突発性発しん","百日咳","風しん","ヘルパンギーナ","麻しん（成人麻しん以外）","流行性耳下腺炎","不明発しん症","川崎病","急性出血性結膜炎","流行性角結膜炎","細菌性髄膜炎","無菌性髄膜炎","マイコプラズマ肺炎","クラミジア肺炎(オウム病は除く)","成人麻しん","インフルエンザ定点","小児科定点","眼科定点","基幹定点","インフルエンザ入院定点","COVID-19入院定点"
"区中央部","15","1","3","10","29","4","2","1","3","0","0","2","0","5","0","1","0","0","0","0","0","0","0","","","","","",""
"区南部","1","0","2","18","69","12","2","1","4","0","0","0","0","11","1","0","0","0","0","0","0","0","0","","","","","",""
"区西南部","0","0","2","10","41","7","0","2","2","0","0","0","0","8","0","1","0","0","0","0","0","0","0","","","","","",""
"区西部","1","0","1","20","59","10","1","2","7","0","0","0","0","5","1","0","0","0","0","0","0","0","0","","","","","",""
"区西北部","1","0","2","4","60","7","4","12","6","0","0","1","0","9","0","0","1","0","0","0","5","0","0","","","","","",""
"区東北部","0","0","3","8","31","10","3","8","6","0","0","1","0","11","0","0","0","1","0","0","0","0","0","","","","","",""
"区東部","5","0","3","28","41","6","0","0","4","1","0","3","0","4","0","0","0","1","0","0","0","0","0","","","","","",""
"西多摩","0","0","3","2","10","4","1","1","1","0","0","2","0","11","0","0","0","0","0","0","0","0","0","","","","","",""
"南多摩","2","0","0","15","29","5","1","4","1","0","0","2","0","11","1","0","0","1","0","0","0","0","0","","","","","",""
"北多摩西部","1","1","1","0","4","2","0","0","0","0","0","0","0","3","0","0","0","1","0","0","0","0","0","","","","","",""
"北多摩南部","0","0","0","5","30","10","0","4","7","0","0","1","0","3","0","0","0","0","1","0","0","0","0","","","","","",""
"北多摩北部","4","0","1","8","27","6","0","4","1","0","0","1","0","3","1","0","0","0","0","0","0","0","0","","","","","",""
"島しょ","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"合計","30","2","21","128","430","83","14","39","42","1","0","13","0","84","4","2","1","4","1","0","5","0","0","","","","","",""
