"","インフルエンザ","RSウイルス感染症","咽頭結膜熱","Ａ群溶血性レンサ球菌咽頭炎","感染性胃腸炎","水痘","手足口病","伝染性紅斑","突発性発しん","百日咳","ヘルパンギーナ","流行性耳下腺炎","不明発しん症","川崎病","急性出血性結膜炎","流行性角結膜炎","細菌性髄膜炎","無菌性髄膜炎","マイコプラズマ肺炎","クラミジア肺炎(オウム病は除く)"
"〜5ヶ月","7","0","0","1","4","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"〜1歳","32","1","1","6","14","3","0","0","15","0","0","0","0","1","0","0","0","0","0","0"
"1歳","72","1","0","5","53","12","1","0","15","0","1","1","2","0","0","0","1","0","0","0"
"2歳","73","0","2","9","34","19","0","1","3","0","0","3","1","0","0","0","0","0","0","0"
"3歳","95","0","1","9","31","12","0","4","0","0","1","1","0","0","0","0","0","0","0","0"
"4歳","157","0","5","18","33","12","0","0","0","0","0","3","0","0","0","1","0","0","0","0"
"5歳","168","0","2","17","31","6","0","3","0","0","0","2","0","0","0","0","0","0","1","0"
"6歳","192","0","1","23","25","10","0","1","0","0","0","5","0","0","0","0","0","0","0","0"
"7歳","189","0","0","24","27","3","0","2","0","0","0","2","1","0","0","0","0","0","0","0"
"8歳","163","0","0","12","14","5","0","2","0","0","0","0","0","0","0","0","0","0","1","0"
"9歳","114","0","1","12","15","3","0","1","0","0","0","2","0","0","0","0","0","0","0","0"
"10〜14歳","342","0","0","16","48","2","0","1","0","1","0","2","0","0","0","0","0","0","1","0"
"15〜19歳","97","0","0","1","12","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1"
"20〜29歳","144","1","1","15","112","0","0","1","0","0","0","0","0","0","0","1","0","0","0","0"
"30〜39歳","272","0","0","0","0","0","0","0","0","0","0","0","0","0","0","5","0","0","0","0"
"40〜49歳","177","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0"
"50〜59歳","60","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0"
"60〜69歳","20","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"70〜79歳","16","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","1"
"80歳以上","7","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"合計","2397","3","14","168","453","89","1","16","33","1","2","21","4","1","2","9","1","0","4","2"
