"","インフルエンザ","新型コロナウイルス感染症（COVID-19）","RSウイルス感染症","咽頭結膜熱","Ａ群溶血性レンサ球菌咽頭炎","感染性胃腸炎","水痘","手足口病","伝染性紅斑","突発性発しん","ヘルパンギーナ","流行性耳下腺炎","不明発しん症","川崎病","急性出血性結膜炎","流行性角結膜炎","細菌性髄膜炎","無菌性髄膜炎","マイコプラズマ肺炎","クラミジア肺炎(オウム病は除く)","感染性胃腸炎（ロタウイルス）","インフルエンザ入院","COVID-19入院","インフルエンザ定点","小児科定点","眼科定点","基幹定点","インフルエンザ入院定点","COVID-19入院定点"
"区中央部","232","59","0","8","32","59","2","2","1","2","0","0","0","0","0","3","0","0","0","0","0","4","10","","","","","",""
"区南部","242","43","0","14","41","128","3","1","0","2","1","0","0","2","0","2","0","0","0","0","0","1","3","","","","","",""
"区西南部","256","54","0","5","33","116","3","2","2","2","0","0","1","0","1","2","0","1","0","0","0","1","4","","","","","",""
"区西部","364","72","1","22","51","88","4","6","0","1","0","1","0","1","0","4","0","0","0","0","0","3","8","","","","","",""
"区西北部","453","102","0","20","55","151","6","1","1","3","0","0","0","0","0","5","0","0","0","0","0","1","2","","","","","",""
"区東北部","286","55","0","32","41","109","1","2","1","1","0","0","0","0","0","2","0","0","0","0","0","3","2","","","","","",""
"区東部","452","92","0","30","51","149","2","1","0","2","0","0","1","0","0","1","0","0","0","0","0","3","1","","","","","",""
"西多摩","107","28","0","3","5","9","0","1","0","0","0","1","0","0","0","0","0","0","0","0","0","2","1","","","","","",""
"南多摩","595","70","1","36","74","141","1","7","1","3","2","1","1","0","0","4","0","0","0","0","0","1","1","","","","","",""
"北多摩西部","197","37","0","10","47","38","1","1","0","3","1","2","0","0","0","1","0","0","0","0","0","0","4","","","","","",""
"北多摩南部","376","67","1","17","66","75","4","2","1","2","0","1","0","1","0","1","1","0","0","0","0","6","7","","","","","",""
"北多摩北部","246","38","0","32","47","79","1","2","0","5","0","0","0","0","0","0","0","0","0","0","0","5","5","","","","","",""
"島しょ","19","6","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","","","","","",""
"合計","3825","723","3","229","543","1143","28","28","7","26","4","6","3","4","1","25","1","1","0","0","0","30","49","","","","","",""
