"","インフルエンザ","RSウイルス感染症","咽頭結膜熱","Ａ群溶血性レンサ球菌咽頭炎","感染性胃腸炎","水痘","手足口病","伝染性紅斑","突発性発しん","百日咳","風しん","ヘルパンギーナ","麻しん（成人麻しん以外）","流行性耳下腺炎","不明発しん症","川崎病","急性出血性結膜炎","流行性角結膜炎","細菌性髄膜炎","無菌性髄膜炎","マイコプラズマ肺炎","クラミジア肺炎(オウム病は除く)","成人麻しん"
"〜5ヶ月","0","2","0","0","22","4","2","0","6","1","0","0","0","0","4","0","0","0","0","0","0","0","0"
"〜1歳","0","7","2","0","156","16","5","1","45","0","0","0","0","1","1","1","0","0","0","0","0","0","0"
"1歳","0","15","2","0","374","16","15","5","25","0","0","2","0","2","1","0","0","0","0","0","0","0","0"
"2歳","0","8","3","6","272","17","13","2","2","0","0","0","0","6","2","0","0","0","0","0","0","0","0"
"3歳","0","1","1","10","289","30","7","5","0","0","0","2","0","10","2","0","0","0","0","0","1","0","0"
"4歳","0","2","4","17","285","32","7","13","1","0","0","1","0","15","0","0","0","0","0","0","0","0","0"
"5歳","0","0","2","33","218","15","7","8","0","0","0","0","0","15","0","0","0","0","0","0","0","0","0"
"6歳","0","0","1","28","198","11","6","7","0","0","0","0","0","12","0","0","0","0","0","0","0","0","0"
"7歳","0","0","4","24","136","4","2","5","0","0","0","1","0","4","0","0","0","0","0","0","0","0","0"
"8歳","0","0","4","16","140","1","0","2","0","0","0","0","0","4","0","0","0","0","0","0","1","0","0"
"9歳","0","0","0","20","100","2","0","2","0","0","0","0","0","2","1","1","0","0","0","0","2","0","0"
"10〜14歳","0","0","5","19","214","1","1","3","0","0","0","0","0","2","0","0","0","0","0","1","2","0","0"
"15〜19歳","0","0","1","4","90","0","0","1","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0"
"20〜29歳","1","6","8","23","614","4","0","0","1","0","0","0","0","1","0","0","0","3","0","1","0","0","1"
"30〜39歳","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","5","0","1","0","0","0"
"40〜49歳","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3","0","0","0","1","0"
"50〜59歳","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0"
"60〜69歳","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0"
"70〜79歳","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"80歳以上","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"合計","1","41","37","200","3108","153","65","54","80","1","0","6","0","74","11","2","0","15","0","3","6","1","1"
