"","インフルエンザ","RSウイルス感染症","咽頭結膜熱","Ａ群溶血性レンサ球菌咽頭炎","感染性胃腸炎","水痘","手足口病","伝染性紅斑","突発性発しん","百日咳","ヘルパンギーナ","流行性耳下腺炎","不明発しん症","川崎病","急性出血性結膜炎","流行性角結膜炎","細菌性髄膜炎","無菌性髄膜炎","マイコプラズマ肺炎","クラミジア肺炎(オウム病は除く)","感染性胃腸炎（ロタウイルス）","インフルエンザ入院","インフルエンザ定点","小児科定点","眼科定点","基幹定点","インフルエンザ入院定点","COVID-19入院定点"
"区中央部","20","1","7","32","82","12","7","1","2","0","4","2","2","1","0","2","0","0","0","0","0","0","","","","","",""
"区南部","36","1","11","37","133","6","10","1","5","0","1","1","0","2","0","0","0","0","0","0","0","0","","","","","",""
"区西南部","143","8","6","22","71","9","12","5","8","0","1","7","1","0","0","3","0","0","0","0","0","0","","","","","",""
"区西部","11","4","4","25","85","17","13","5","5","0","0","1","0","1","0","0","0","0","0","0","0","3","","","","","",""
"区西北部","31","2","7","35","76","2","15","0","13","0","0","4","0","0","0","1","0","0","0","0","1","0","","","","","",""
"区東北部","27","1","8","29","135","4","14","0","3","0","1","0","0","0","0","2","0","0","0","0","1","1","","","","","",""
"区東部","52","4","13","52","146","9","17","0","5","1","1","3","0","0","0","2","0","0","1","0","0","0","","","","","",""
"西多摩","16","1","1","7","30","4","6","0","3","0","0","1","0","0","0","0","0","0","0","0","0","0","","","","","",""
"南多摩","23","5","11","72","191","11","29","2","11","1","3","2","4","0","0","2","0","0","0","0","0","0","","","","","",""
"北多摩西部","16","1","0","27","46","1","7","0","2","0","1","2","0","0","0","0","0","0","0","0","0","0","","","","","",""
"北多摩南部","23","4","14","52","71","10","17","0","5","0","3","2","1","1","0","0","0","0","0","1","0","3","","","","","",""
"北多摩北部","10","2","11","40","54","1","11","0","5","0","1","2","1","0","0","4","0","0","0","0","0","0","","","","","",""
"島しょ","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"合計","408","34","93","430","1120","86","158","14","67","2","16","27","9","5","0","16","0","0","1","1","2","7","","","","","",""
