"","インフルエンザ","RSウイルス感染症","咽頭結膜熱","Ａ群溶血性レンサ球菌咽頭炎","感染性胃腸炎","水痘","手足口病","伝染性紅斑","突発性発しん","百日咳","ヘルパンギーナ","流行性耳下腺炎","不明発しん症","川崎病","急性出血性結膜炎","流行性角結膜炎","細菌性髄膜炎","無菌性髄膜炎","マイコプラズマ肺炎","クラミジア肺炎(オウム病は除く)"
"〜5ヶ月","1","2","0","0","6","2","0","0","2","1","0","0","0","0","0","0","0","0","0","0"
"〜1歳","0","8","1","0","40","3","5","1","12","1","0","0","1","0","0","1","0","0","0","0"
"1歳","2","7","1","2","78","10","9","0","12","1","1","1","0","0","0","0","0","0","0","0"
"2歳","3","5","4","4","76","18","4","2","3","0","2","1","0","0","0","0","1","0","0","0"
"3歳","2","0","3","4","77","9","4","3","1","0","0","8","0","0","0","1","0","0","0","0"
"4歳","1","0","9","19","50","9","3","5","0","0","2","3","0","0","0","0","0","0","0","0"
"5歳","5","0","0","15","47","6","3","3","0","0","0","4","1","0","0","0","0","0","2","0"
"6歳","2","0","1","17","36","5","1","2","0","0","0","5","0","0","0","0","0","0","0","0"
"7歳","5","0","1","15","44","6","1","6","0","0","2","1","1","0","0","0","0","0","4","0"
"8歳","5","0","0","6","22","0","0","2","0","0","0","0","0","0","0","0","0","0","3","0"
"9歳","1","0","1","5","21","2","0","1","0","0","0","2","0","0","0","0","0","0","0","0"
"10〜14歳","2","0","1","11","46","1","1","1","0","1","0","3","0","0","0","0","0","0","1","0"
"15〜19歳","1","0","0","0","8","0","0","0","0","1","1","0","0","0","0","0","0","0","1","0"
"20〜29歳","6","0","1","10","96","1","0","2","0","0","0","1","0","1","0","2","0","0","0","0"
"30〜39歳","8","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"40〜49歳","4","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"50〜59歳","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0"
"60〜69歳","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"70〜79歳","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"80歳以上","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"合計","50","22","23","108","647","72","31","28","30","5","8","29","3","1","0","5","1","0","11","0"
