"","インフルエンザ","新型コロナウイルス感染症（COVID-19）","急性呼吸器感染症（ARI）","RSウイルス感染症","咽頭結膜熱","Ａ群溶血性レンサ球菌咽頭炎","感染性胃腸炎","水痘","手足口病","伝染性紅斑","突発性発しん","ヘルパンギーナ","流行性耳下腺炎","不明発しん症","川崎病","急性出血性結膜炎","流行性角結膜炎","細菌性髄膜炎","無菌性髄膜炎","マイコプラズマ肺炎","クラミジア肺炎(オウム病は除く)","感染性胃腸炎（ロタウイルス）","インフルエンザ入院","COVID-19入院","インフルエンザ/COVID-19定点","急性呼吸器感染症定点","小児科定点","眼科定点","基幹定点","インフルエンザ入院定点","COVID-19入院定点"
"千代田","0","1","65","1","0","1","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","","",""
"中央区","4","1","100","0","0","1","8","1","0","1","2","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","","",""
"みなと","1","0","158","0","0","11","16","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","1","0","","","","","","",""
"新宿区","1","6","121","0","1","7","6","6","0","2","1","0","0","0","0","0","1","0","0","1","0","0","0","0","","","","","","",""
"文京","5","2","302","1","0","11","14","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","1","","","","","","",""
"台東","0","1","157","0","0","7","35","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","","",""
"墨田区","0","2","60","0","0","5","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","","","","","","",""
"江東区","1","3","469","1","1","13","47","3","0","4","1","1","0","1","0","0","0","0","0","0","0","0","0","0","","","","","","",""
"品川区","2","1","208","0","1","9","15","1","0","5","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","","",""
"目黒区","4","1","155","2","0","6","6","2","0","1","1","0","1","0","0","0","0","0","0","0","0","0","0","0","","","","","","",""
"大田区","4","6","325","2","9","10","57","2","1","4","1","0","1","0","0","0","0","0","0","0","0","0","0","0","","","","","","",""
"世田谷","10","11","538","0","1","18","36","1","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","","",""
"渋谷区","1","1","86","1","0","0","3","2","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","","",""
"中野区","1","2","429","0","0","14","5","1","0","1","2","0","2","0","0","0","0","0","0","0","0","0","0","0","","","","","","",""
"杉並","2","5","262","0","1","17","23","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","","","","","","",""
"池袋","1","6","316","2","1","10","15","4","0","1","0","0","0","0","0","0","1","0","0","0","0","0","0","0","","","","","","",""
"北区","1","2","259","1","0","13","29","2","1","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","","",""
"荒川区","2","2","216","1","0","7","19","1","0","3","3","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","","",""
"板橋区","6","3","314","0","1","3","21","2","0","2","1","0","0","1","0","0","0","0","0","0","0","0","0","0","","","","","","",""
"練馬区","8","4","374","3","6","30","37","2","2","1","1","0","1","0","0","0","0","0","0","0","0","0","0","0","","","","","","",""
"足立","5","10","483","2","3","3","33","0","0","9","3","0","0","0","1","0","0","0","0","0","0","0","0","0","","","","","","",""
"葛飾区","3","4","250","0","0","2","29","0","1","3","1","0","0","0","0","0","0","0","0","0","0","0","0","1","","","","","","",""
"江戸川","4","13","455","1","2","11","25","2","0","1","1","0","0","0","0","0","1","0","0","0","0","0","0","0","","","","","","",""
"八王子市","3","10","878","1","1","18","73","1","1","9","7","0","3","0","0","0","1","0","0","0","0","0","0","0","","","","","","",""
"町田市","1","2","612","1","0","9","33","2","1","3","1","0","1","0","0","0","0","0","0","0","0","0","0","0","","","","","","",""
"西多摩","5","5","140","0","0","2","13","0","0","6","1","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","","",""
"南多摩","3","10","341","1","0","13","21","8","2","1","2","0","1","0","0","0","0","0","0","0","0","0","0","0","","","","","","",""
"多摩立川","13","7","381","1","0","23","30","3","1","5","0","1","0","0","0","0","0","0","0","0","0","0","0","1","","","","","","",""
"多摩府中","13","10","923","0","2","30","92","14","0","7","3","0","1","1","0","0","0","0","0","1","0","0","0","2","","","","","","",""
"多摩小平","8","5","712","0","0","35","76","6","1","9","7","0","0","0","1","0","0","0","0","0","0","0","0","4","","","","","","",""
"島しょ","2","1","15","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","","",""
"合計","114","137","10104","22","30","339","823","67","12","81","43","2","11","3","2","0","4","0","0","2","0","0","1","11","","","","","","",""
