"","インフルエンザ","新型コロナウイルス感染症（COVID-19）","RSウイルス感染症","咽頭結膜熱","Ａ群溶血性レンサ球菌咽頭炎","感染性胃腸炎","水痘","手足口病","伝染性紅斑","突発性発しん","ヘルパンギーナ","流行性耳下腺炎","不明発しん症","川崎病","急性出血性結膜炎","流行性角結膜炎","細菌性髄膜炎","無菌性髄膜炎","マイコプラズマ肺炎","クラミジア肺炎(オウム病は除く)","感染性胃腸炎（ロタウイルス）","インフルエンザ入院","COVID-19入院","インフルエンザ定点","小児科定点","眼科定点","基幹定点","インフルエンザ入院定点","COVID-19入院定点"
"千代田","0","14","0","0","3","0","0","3","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","","","","","",""
"中央区","1","23","0","0","1","5","0","5","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"みなと","4","24","1","3","3","4","0","29","0","2","1","0","0","0","0","0","0","0","0","0","0","0","5","","","","","",""
"新宿区","1","29","0","0","10","13","1","5","1","0","1","0","0","0","0","1","0","0","0","0","0","0","2","","","","","",""
"文京","3","12","0","2","8","5","1","13","0","3","0","0","0","0","0","0","0","0","0","0","0","0","1","","","","","",""
"台東","0","13","0","2","6","20","0","20","0","2","4","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"墨田区","0","25","0","0","2","5","0","4","0","0","0","0","0","0","0","0","0","0","0","0","0","0","4","","","","","",""
"江東区","2","33","1","2","16","24","2","66","0","2","16","1","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"品川区","1","26","2","0","6","18","0","11","0","1","6","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"目黒区","1","12","1","0","6","4","3","17","1","0","3","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"大田区","0","34","7","12","16","31","1","43","9","2","10","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"世田谷","1","70","6","5","21","33","2","25","8","2","14","0","1","0","0","1","0","0","1","0","0","0","2","","","","","",""
"渋谷区","0","18","0","0","6","7","0","8","1","0","3","0","0","0","0","0","0","0","0","0","0","0","3","","","","","",""
"中野区","0","39","0","0","5","13","1","19","1","2","6","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"杉並","2","35","5","9","8","22","1","9","1","1","1","0","0","0","0","0","0","0","3","0","0","0","7","","","","","",""
"池袋","2","32","3","1","4","9","0","4","1","0","2","1","0","0","0","1","0","0","0","0","0","0","0","","","","","",""
"北区","0","45","3","1","9","9","0","20","0","3","3","2","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"荒川区","0","24","1","1","14","7","0","22","0","0","3","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"板橋区","0","58","0","0","6","11","1","11","2","0","2","0","0","0","0","1","0","0","0","0","0","0","1","","","","","",""
"練馬区","2","44","2","1","15","30","0","18","0","0","9","1","3","0","0","0","0","0","0","0","0","0","0","","","","","",""
"足立","2","45","9","9","16","28","2","20","3","2","11","0","0","1","0","0","0","0","0","0","0","0","0","","","","","",""
"葛飾区","2","37","3","0","9","10","0","18","0","2","8","0","0","0","0","0","0","0","1","0","0","0","3","","","","","",""
"江戸川","3","51","3","2","15","12","2","54","0","1","16","3","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"八王子市","3","52","2","6","32","44","0","55","0","1","10","2","1","0","0","0","0","0","0","0","0","0","10","","","","","",""
"町田市","0","21","0","0","14","15","2","31","0","0","4","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"西多摩","0","30","1","0","13","8","0","11","1","1","2","0","0","0","0","0","0","0","0","0","0","0","3","","","","","",""
"南多摩","0","27","1","2","5","20","1","8","0","1","7","1","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"多摩立川","2","50","4","2","23","17","2","33","0","2","5","0","0","0","0","0","0","0","0","0","0","0","2","","","","","",""
"多摩府中","1","87","5","2","32","47","2","47","15","5","10","2","0","0","0","0","0","0","0","0","0","0","12","","","","","",""
"多摩小平","1","63","4","7","51","43","1","93","0","3","5","0","0","0","0","0","0","0","0","0","0","0","5","","","","","",""
"島しょ","1","4","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","","","","","",""
"合計","35","1077","64","69","375","514","25","722","44","38","163","14","5","1","0","4","1","0","5","0","0","0","61","","","","","",""
