"","インフルエンザ","新型コロナウイルス感染症（COVID-19）","RSウイルス感染症","咽頭結膜熱","Ａ群溶血性レンサ球菌咽頭炎","感染性胃腸炎","水痘","手足口病","伝染性紅斑","突発性発しん","ヘルパンギーナ","流行性耳下腺炎","不明発しん症","川崎病","急性出血性結膜炎","流行性角結膜炎","細菌性髄膜炎","無菌性髄膜炎","マイコプラズマ肺炎","クラミジア肺炎(オウム病は除く)","感染性胃腸炎（ロタウイルス）","インフルエンザ入院","COVID-19入院","ＩＣＵ入室（インフルエンザ入院）","人工呼吸器の利用（インフルエンザ入院）","頭部ＣＴ検査（インフルエンザ入院）","頭部ＭＲＩ検査（インフルエンザ入院）","脳波検査	（インフルエンザ入院）","いずれにも該当せず（インフルエンザ入院）","頭部検査	（インフルエンザ入院）","ＩＣＵ入室（COVID-19入院）","人工呼吸器の利用（COVID-19入院）","いずれにも該当せず（COVID-19入院）"
"〜5ヶ月","0","5","2","0","0","4","0","6","0","2","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"〜1歳","0","12","3","5","2","18","3","64","0","10","3","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1歳","2","14","13","7","2","42","2","218","3","14","20","0","2","1","0","0","1","0","0","0","0","1","1","0","0","0","0","0","1","0","0","0","1"
"2歳","1","10","6","2","11","35","1","176","7","5","10","0","1","1","0","0","0","0","2","0","0","0","1","0","0","0","0","0","0","0","0","0","1"
"3歳","2","10","2","4","7","31","1","160","23","3","10","1","1","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"4歳","2","7","0","5","27","33","1","154","18","0","9","2","0","1","0","0","0","0","1","0","0","0","1","0","0","0","0","0","0","0","0","0","1"
"5歳","7","6","1","4","23","26","2","128","20","1","12","1","1","1","0","0","0","0","3","0","0","1","0","0","0","0","0","0","1","0","0","0","0"
"6歳","4","11","0","0","17","16","3","65","14","1","7","1","0","0","0","0","0","0","1","0","0","0","1","0","0","0","0","0","0","0","0","0","1"
"7歳","9","9","0","0","30","16","3","39","8","0","3","1","0","0","0","0","0","0","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"8歳","4","14","0","1","27","21","1","24","10","0","2","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"9歳","7","15","0","1","20","12","1","14","12","0","4","0","1","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10〜14歳","15","103","0","2","31","41","2","19","5","0","5","2","0","0","0","1","0","0","7","0","0","0","1","0","0","0","0","0","0","0","0","0","1"
"15〜19歳","8","107","0","0","2","10","0","2","0","0","0","1","0","0","0","1","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"20〜29歳","7","78","0","2","14","50","0","18","4","0","3","1","0","0","0","1","0","0","2","0","0","0","1","0","0","0","0","0","0","0","0","0","1"
"30〜39歳","6","87","0","0","0","0","0","0","0","0","0","0","0","0","0","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"40〜49歳","11","118","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","3","0","0","0","0","0","0","0","0","0","3"
"50〜59歳","6","122","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","1","0","0","0","5","0","0","0","0","0","0","0","1","1","4"
"60〜69歳","5","92","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","1","3","0","0","0","0","0","1","0","0","0","3"
"70〜79歳","1","79","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","2","14","0","0","0","0","0","2","0","2","2","10"
"80歳以上","0","62","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","32","0","0","0","0","0","0","0","2","0","30"
"合計","97","961","27","33","213","355","20","1087","124","36","88","10","8","4","0","8","2","1","26","0","0","5","63","0","0","0","0","0","5","0","5","3","56"
