"","インフルエンザ","RSウイルス感染症","咽頭結膜熱","Ａ群溶血性レンサ球菌咽頭炎","感染性胃腸炎","水痘","手足口病","伝染性紅斑","突発性発しん","ヘルパンギーナ","流行性耳下腺炎","不明発しん症","川崎病","急性出血性結膜炎","流行性角結膜炎","細菌性髄膜炎","無菌性髄膜炎","マイコプラズマ肺炎","クラミジア肺炎(オウム病は除く)","感染性胃腸炎（ロタウイルス）","インフルエンザ入院","インフルエンザ定点","小児科定点","眼科定点","基幹定点","インフルエンザ入院定点","COVID-19入院定点"
"区中央部","4","4","7","11","32","1","27","7","1","3","0","2","0","0","1","0","0","4","0","0","0","","","","","",""
"区南部","1","9","5","12","58","1","10","16","5","3","0","0","1","0","0","0","0","0","0","0","0","","","","","",""
"区西南部","5","14","5","25","46","10","12","14","5","10","1","3","1","0","0","0","1","1","0","0","0","","","","","",""
"区西部","1","12","1","18","50","1","19","9","5","5","0","0","1","1","1","0","0","0","0","0","0","","","","","",""
"区西北部","0","13","1","18","50","12","22","13","7","5","0","2","0","0","1","0","0","0","0","0","0","","","","","",""
"区東北部","3","15","0","24","52","4","27","7","3","9","0","2","0","0","4","0","0","0","0","0","0","","","","","",""
"区東部","2","14","5","16","57","1","17","12","3","3","2","1","0","0","1","0","0","0","0","0","0","","","","","",""
"西多摩","1","0","0","5","13","1","0","2","1","1","0","0","0","0","1","0","0","0","0","0","0","","","","","",""
"南多摩","1","18","1","32","71","9","20","21","3","6","0","1","0","0","0","0","0","0","0","0","0","","","","","",""
"北多摩西部","1","6","0","12","16","3","13","10","2","1","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"北多摩南部","0","7","1","14","28","1","13","10","6","7","1","11","0","0","1","0","0","1","0","0","0","","","","","",""
"北多摩北部","1","6","1","19","23","4","9","8","1","1","2","1","0","0","2","0","0","0","0","0","0","","","","","",""
"島しょ","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"合計","20","118","27","206","496","48","189","129","42","54","6","23","3","1","12","0","1","6","0","0","0","","","","","",""
