"","インフルエンザ","RSウイルス感染症","咽頭結膜熱","Ａ群溶血性レンサ球菌咽頭炎","感染性胃腸炎","水痘","手足口病","伝染性紅斑","突発性発しん","ヘルパンギーナ","流行性耳下腺炎","不明発しん症","川崎病","急性出血性結膜炎","流行性角結膜炎","細菌性髄膜炎","無菌性髄膜炎","マイコプラズマ肺炎","クラミジア肺炎(オウム病は除く)","感染性胃腸炎（ロタウイルス）","インフルエンザ入院","インフルエンザ定点","小児科定点","眼科定点","基幹定点","インフルエンザ入院定点","COVID-19入院定点"
"区中央部","0","25","2","9","39","4","31","7","3","30","1","1","0","0","3","0","0","1","0","0","0","","","","","",""
"区南部","0","19","3","12","30","2","5","3","4","29","0","0","0","0","1","0","0","0","0","0","0","","","","","",""
"区西南部","2","24","4","19","46","2","3","8","3","20","1","2","0","0","0","0","0","0","0","0","0","","","","","",""
"区西部","0","20","2","24","33","1","9","3","3","25","0","0","2","0","3","0","0","0","0","0","0","","","","","",""
"区西北部","0","15","4","13","47","2","18","18","9","46","0","0","1","0","7","0","0","0","0","0","0","","","","","",""
"区東北部","0","16","6","9","63","3","28","3","7","34","1","1","0","0","1","0","0","0","0","0","0","","","","","",""
"区東部","0","14","4","17","48","0","13","3","5","24","2","3","0","0","5","0","0","0","0","0","0","","","","","",""
"西多摩","0","0","1","0","7","0","0","2","1","4","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"南多摩","0","26","3","27","76","3","11","20","10","40","4","2","0","0","0","0","0","0","0","0","0","","","","","",""
"北多摩西部","0","9","0","8","26","0","2","6","0","13","1","1","0","0","0","0","0","0","0","0","0","","","","","",""
"北多摩南部","5","19","2","15","33","3","8","5","3","17","2","4","0","0","2","0","0","0","1","0","0","","","","","",""
"北多摩北部","0","22","2","14","24","0","8","11","5","21","1","0","0","0","2","0","0","0","0","0","0","","","","","",""
"島しょ","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"合計","7","209","33","167","472","20","137","89","53","303","13","14","3","0","24","0","0","1","1","0","0","","","","","",""
