"","インフルエンザ","RSウイルス感染症","咽頭結膜熱","Ａ群溶血性レンサ球菌咽頭炎","感染性胃腸炎","水痘","手足口病","伝染性紅斑","突発性発しん","百日咳","ヘルパンギーナ","流行性耳下腺炎","不明発しん症","川崎病","急性出血性結膜炎","流行性角結膜炎","細菌性髄膜炎","無菌性髄膜炎","マイコプラズマ肺炎","クラミジア肺炎(オウム病は除く)","感染性胃腸炎（ロタウイルス）","インフルエンザ入院","インフルエンザ定点","小児科定点","眼科定点","基幹定点","インフルエンザ入院定点","COVID-19入院定点"
"千代田","0","0","0","2","0","1","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","","","","","",""
"中央区","0","0","0","1","9","0","3","0","3","0","12","1","0","0","0","1","0","0","0","0","0","0","","","","","",""
"みなと","0","4","5","0","8","1","3","0","4","0","17","1","0","0","0","0","0","0","1","0","0","0","","","","","",""
"新宿区","0","2","4","8","7","1","4","0","1","0","32","4","0","0","0","0","0","0","1","0","0","0","","","","","",""
"文京","0","0","1","0","1","0","1","0","1","0","12","1","0","0","0","1","0","0","0","0","0","0","","","","","",""
"台東","0","2","4","2","18","0","3","1","0","0","14","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"墨田区","0","0","0","2","8","0","1","1","1","0","24","0","2","0","0","0","0","1","0","0","0","0","","","","","",""
"江東区","0","0","1","4","48","4","11","2","6","0","36","2","0","0","0","0","0","0","0","0","0","0","","","","","",""
"品川区","0","0","4","1","25","2","3","1","6","0","37","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"目黒区","0","0","0","2","7","1","3","2","0","0","21","1","1","0","0","0","0","0","0","0","0","0","","","","","",""
"大田区","0","0","10","11","38","4","4","4","4","0","98","0","2","1","0","0","0","0","0","0","0","0","","","","","",""
"世田谷","0","0","4","15","40","6","2","7","1","0","108","1","5","0","0","0","0","0","0","0","0","0","","","","","",""
"渋谷区","0","0","2","0","3","0","1","0","0","0","6","1","0","0","0","1","0","0","0","0","0","0","","","","","",""
"中野区","0","0","1","4","20","0","2","0","2","0","24","0","0","0","1","0","0","0","0","0","0","0","","","","","",""
"杉並","0","0","7","4","24","2","10","1","2","0","5","1","0","0","0","1","0","0","0","0","0","0","","","","","",""
"池袋","0","0","0","1","9","0","2","0","3","0","11","1","0","0","0","0","0","0","0","0","0","0","","","","","",""
"北区","0","0","3","12","6","0","4","0","1","0","15","1","0","0","0","0","0","0","0","0","0","0","","","","","",""
"荒川区","0","2","0","4","8","0","4","0","3","0","25","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"板橋区","0","0","0","2","5","3","7","0","2","0","13","11","0","0","0","0","0","0","0","0","0","0","","","","","",""
"練馬区","1","0","3","12","16","3","10","7","1","0","49","6","0","0","1","0","0","0","0","0","0","0","","","","","",""
"足立","0","0","3","11","35","8","21","0","4","0","44","5","1","0","0","1","0","0","0","0","0","0","","","","","",""
"葛飾区","0","0","1","3","22","4","2","0","3","0","40","3","1","0","0","0","0","0","0","1","0","0","","","","","",""
"江戸川","0","1","6","21","29","3","3","0","8","0","26","7","0","0","0","0","0","0","0","0","0","0","","","","","",""
"八王子市","0","0","0","18","37","9","8","10","3","0","110","3","2","0","0","0","0","0","0","0","0","0","","","","","",""
"町田市","0","1","0","18","31","11","22","9","3","0","79","0","1","0","0","0","0","0","0","0","0","0","","","","","",""
"西多摩","0","0","4","3","11","0","4","1","2","0","17","1","0","0","0","0","0","0","0","0","0","0","","","","","",""
"南多摩","1","0","2","9","15","3","9","0","2","0","73","1","0","0","0","0","0","0","0","0","0","0","","","","","",""
"多摩立川","0","0","0","5","21","7","8","0","3","0","31","2","0","0","0","0","0","0","0","0","0","0","","","","","",""
"多摩府中","0","1","9","14","28","4","23","2","7","0","133","2","0","0","0","2","0","1","0","0","0","0","","","","","",""
"多摩小平","0","0","4","20","32","6","8","4","3","0","113","2","1","0","0","0","0","1","0","0","0","0","","","","","",""
"島しょ","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"合計","2","13","78","209","561","83","186","52","79","0","1225","58","16","2","2","7","0","3","2","1","0","0","","","","","",""
