"","インフルエンザ","RSウイルス感染症","咽頭結膜熱","Ａ群溶血性レンサ球菌咽頭炎","感染性胃腸炎","水痘","手足口病","伝染性紅斑","突発性発しん","百日咳","ヘルパンギーナ","流行性耳下腺炎","不明発しん症","川崎病","急性出血性結膜炎","流行性角結膜炎","細菌性髄膜炎","無菌性髄膜炎","マイコプラズマ肺炎","クラミジア肺炎(オウム病は除く)","感染性胃腸炎（ロタウイルス）","インフルエンザ入院","ＩＣＵ入室（インフルエンザ入院）","人工呼吸器の利用（インフルエンザ入院）","頭部ＣＴ検査（インフルエンザ入院）","頭部ＭＲＩ検査（インフルエンザ入院）","脳波検査	（インフルエンザ入院）","いずれにも該当せず（インフルエンザ入院）","頭部検査	（インフルエンザ入院）"
"〜5ヶ月","0","5","0","0","10","4","0","0","1","0","3","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0"
"〜1歳","0","15","5","1","35","3","12","0","42","1","23","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1歳","1","24","10","1","62","4","33","1","41","0","63","0","4","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2歳","0","7","15","9","48","7","21","5","8","0","58","5","1","1","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0"
"3歳","1","1","5","13","30","8","29","10","1","0","29","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"4歳","0","0","7","16","29","2","6","12","0","0","13","7","2","0","0","1","0","0","1","0","0","0","0","0","0","0","0","0","0"
"5歳","0","1","3","17","24","6","7","6","0","0","13","4","1","1","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0"
"6歳","0","0","4","14","24","4","2","11","1","0","9","4","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"7歳","0","0","1","13","20","1","0","4","0","0","3","3","0","0","0","1","0","0","1","0","0","0","0","0","0","0","0","0","0"
"8歳","0","0","0","12","9","0","1","4","0","0","2","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"9歳","0","0","0","7","20","0","2","1","0","0","4","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10〜14歳","0","0","1","6","36","0","2","2","0","2","1","3","1","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0"
"15〜19歳","0","0","0","0","14","0","0","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"20〜29歳","0","0","3","13","77","1","3","2","0","1","2","2","1","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0"
"30〜39歳","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0"
"40〜49歳","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3","0","0","0","0","0","0","0","0","0","0","0","0","0"
"50〜59歳","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","1","0","0","0","0","0","0","0","0","0","0"
"60〜69歳","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"70〜79歳","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"80歳以上","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"合計","2","53","54","122","438","40","118","58","94","4","224","32","13","2","0","12","0","4","3","0","0","0","0","0","0","0","0","0","0"
