"","性器クラミジア感染症","性器ヘルペスウイルス感染症","尖圭コンジローマ","淋菌感染症","膣トリコモナス症","梅毒様疾患","メチシリン耐性黄色ブドウ球菌感染症","ペニシリン耐性肺炎球菌感染症","薬剤耐性緑膿菌感染症","STD定点","基幹定点"
"千代田","8","2","3","5","0","0","1","0","0","2","2"
"中央区","6","5","3","2","0","0","0","0","0","3","0"
"みなと","14","30","11","4","0","0","4","0","0","2","1"
"新宿区","28","24","35","19","1","0","11","0","0","7","2"
"文京","3","1","0","1","0","0","3","0","0","1","1"
"台東","20","2","4","22","4","0","0","0","0","2","0"
"墨田区","3","1","2","0","0","0","0","2","0","2","1"
"江東区","9","5","5","4","0","0","0","0","0","2","0"
"品川区","2","3","1","1","0","0","0","0","0","1","0"
"目黒区","0","0","0","0","0","0","0","0","0","0","0"
"大田区","10","0","0","5","0","0","2","0","0","2","1"
"世田谷","0","0","0","0","0","0","4","3","0","0","2"
"渋谷区","50","32","41","57","1","0","0","0","0","5","1"
"中野区","3","0","1","2","0","0","0","0","0","2","0"
"杉並","3","3","0","2","0","0","3","3","0","2","2"
"池袋","17","7","0","4","0","0","1","4","0","3","1"
"北区","1","0","3","1","0","0","0","0","0","1","0"
"荒川区","2","1","0","0","0","0","0","0","0","1","0"
"板橋区","7","2","0","1","0","0","1","0","0","2","1"
"練馬区","0","0","0","0","0","0","0","0","0","0","0"
"足立","8","0","1","0","0","0","0","0","0","2","0"
"葛飾区","0","0","0","0","0","0","6","0","0","0","1"
"江戸川","8","0","1","0","1","0","0","0","0","2","0"
"八王子市","7","1","0","0","0","0","1","0","0","4","1"
"町田市","3","0","0","0","0","0","0","0","0","1","0"
"西多摩","0","0","0","0","0","0","0","0","0","0","1"
"南多摩","0","0","0","0","0","0","0","0","0","0","0"
"多摩立川","16","0","0","2","1","0","0","0","0","2","1"
"多摩府中","1","0","1","0","0","0","25","3","0","3","3"
"多摩小平","0","0","0","0","0","0","0","1","0","1","2"
"島しょ","0","0","0","0","0","0","0","0","0","0","1"
"合計","229","119","112","132","8","0","62","16","0","55","25"
