"","インフルエンザ","RSウイルス感染症","咽頭結膜熱","Ａ群溶血性レンサ球菌咽頭炎","感染性胃腸炎","水痘","手足口病","伝染性紅斑","突発性発しん","百日咳","ヘルパンギーナ","流行性耳下腺炎","不明発しん症","川崎病","急性出血性結膜炎","流行性角結膜炎","細菌性髄膜炎","無菌性髄膜炎","マイコプラズマ肺炎","クラミジア肺炎(オウム病は除く)","感染性胃腸炎（ロタウイルス）","インフルエンザ入院","インフルエンザ定点","小児科定点","眼科定点","基幹定点","インフルエンザ入院定点","COVID-19入院定点"
"区中央部","1","30","3","10","13","5","82","0","6","0","9","0","1","0","0","1","0","0","0","0","0","1","","","","","",""
"区南部","1","16","9","6","28","1","47","0","1","0","19","1","0","0","0","0","0","0","0","0","0","0","","","","","",""
"区西南部","4","36","3","6","18","1","57","1","6","1","12","3","4","0","0","0","0","0","0","0","0","0","","","","","",""
"区西部","1","21","10","5","33","1","75","0","5","0","20","1","0","0","0","2","1","0","0","0","1","0","","","","","",""
"区西北部","1","20","6","15","22","4","114","0","4","0","17","6","6","1","0","1","0","0","1","0","1","0","","","","","",""
"区東北部","0","7","2","2","27","1","35","0","5","0","12","0","1","0","0","0","0","0","1","0","0","0","","","","","",""
"区東部","6","16","2","11","23","1","75","6","3","0","15","3","1","0","1","2","1","0","0","0","0","0","","","","","",""
"西多摩","0","2","0","1","5","1","15","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0","","","","","",""
"南多摩","0","18","5","16","54","4","136","1","5","0","18","4","2","0","0","3","0","0","0","0","0","0","","","","","",""
"北多摩西部","0","11","0","3","23","1","48","0","0","0","7","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"北多摩南部","1","12","1","4","17","1","78","0","1","0","22","1","4","0","0","1","0","0","1","0","0","0","","","","","",""
"北多摩北部","2","25","15","10","22","4","86","0","3","0","6","3","0","1","0","3","0","0","0","0","0","0","","","","","",""
"島しょ","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"合計","17","214","56","89","285","25","849","8","39","1","158","23","19","2","1","13","2","0","3","0","2","1","","","","","",""
