"","インフルエンザ","RSウイルス感染症","咽頭結膜熱","Ａ群溶血性レンサ球菌咽頭炎","感染性胃腸炎","水痘","手足口病","伝染性紅斑","突発性発しん","百日咳","ヘルパンギーナ","流行性耳下腺炎","不明発しん症","川崎病","急性出血性結膜炎","流行性角結膜炎","細菌性髄膜炎","無菌性髄膜炎","マイコプラズマ肺炎","クラミジア肺炎(オウム病は除く)","インフルエンザ入院","インフルエンザ定点","小児科定点","眼科定点","基幹定点","インフルエンザ入院定点","COVID-19入院定点"
"区中央部","120","4","5","8","77","7","1","5","6","2","1","4","0","1","0","4","1","0","0","0","0","","","","","",""
"区南部","126","8","7","27","95","9","2","2","4","0","1","1","3","0","0","1","0","0","0","0","0","","","","","",""
"区西南部","146","5","2","17","100","16","2","7","6","1","0","5","2","1","0","0","0","0","0","0","0","","","","","",""
"区西部","163","2","5","8","90","6","1","9","2","0","1","2","1","0","0","1","1","1","2","0","0","","","","","",""
"区西北部","232","2","1","7","113","20","1","9","5","0","0","3","1","0","1","0","0","0","1","0","0","","","","","",""
"区東北部","189","1","2","24","172","16","0","10","8","3","0","7","1","1","0","2","0","0","0","1","0","","","","","",""
"区東部","226","1","9","38","164","19","2","9","9","1","0","3","1","0","0","0","0","0","0","0","0","","","","","",""
"西多摩","83","3","1","5","23","4","0","9","2","0","0","2","0","0","0","0","0","0","0","0","0","","","","","",""
"南多摩","250","4","9","33","217","36","2","7","17","1","3","6","3","1","0","2","0","0","0","0","0","","","","","",""
"北多摩西部","111","3","1","10","71","10","1","2","4","0","0","3","2","0","0","0","0","0","0","0","0","","","","","",""
"北多摩南部","165","4","3","18","95","23","1","7","9","0","0","11","1","0","0","1","0","0","1","0","0","","","","","",""
"北多摩北部","143","11","8","18","61","20","3","6","6","1","0","2","1","0","0","2","0","0","0","0","0","","","","","",""
"島しょ","34","0","0","0","0","2","0","0","1","0","0","2","0","0","0","0","0","0","0","0","0","","","","","",""
"合計","1988","48","53","213","1278","188","16","82","79","9","6","51","16","4","1","13","2","1","4","1","0","","","","","",""
