"","インフルエンザ","RSウイルス感染症","咽頭結膜熱","Ａ群溶血性レンサ球菌咽頭炎","感染性胃腸炎","水痘","手足口病","伝染性紅斑","突発性発しん","百日咳","ヘルパンギーナ","流行性耳下腺炎","不明発しん症","川崎病","急性出血性結膜炎","流行性角結膜炎","細菌性髄膜炎","無菌性髄膜炎","マイコプラズマ肺炎","クラミジア肺炎(オウム病は除く)","インフルエンザ入院","インフルエンザ定点","小児科定点","眼科定点","基幹定点","インフルエンザ入院定点","COVID-19入院定点"
"区中央部","157","1","1","16","59","12","1","4","9","0","0","2","0","0","0","2","0","0","0","0","0","","","","","",""
"区南部","207","4","5","30","117","9","1","2","5","1","0","2","2","0","0","0","0","0","0","0","0","","","","","",""
"区西南部","201","1","1","29","83","4","0","1","2","0","0","4","0","0","0","0","0","0","0","0","0","","","","","",""
"区西部","179","2","2","14","91","7","1","4","4","0","0","3","2","0","0","1","0","1","1","0","0","","","","","",""
"区西北部","198","5","4","22","132","24","1","10","9","0","0","4","0","0","0","1","0","0","0","0","0","","","","","",""
"区東北部","272","2","3","38","128","8","1","4","7","1","0","3","0","0","0","3","0","0","3","1","0","","","","","",""
"区東部","414","2","5","57","166","13","0","5","6","0","0","3","1","0","0","0","0","0","0","0","0","","","","","",""
"西多摩","38","0","0","6","21","5","1","2","1","1","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"南多摩","519","5","11","76","213","33","5","9","12","0","1","7","3","0","0","0","0","0","0","0","0","","","","","",""
"北多摩西部","130","1","1","13","65","6","1","4","3","0","0","3","1","0","0","0","0","0","0","0","0","","","","","",""
"北多摩南部","326","1","6","25","70","4","0","6","6","0","1","3","0","0","0","0","0","0","1","1","0","","","","","",""
"北多摩北部","128","2","6","24","76","7","0","9","7","0","1","2","1","1","0","1","0","0","1","0","0","","","","","",""
"島しょ","8","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","","","","","",""
"合計","2777","26","45","350","1221","132","12","60","71","3","3","37","10","1","0","8","0","1","6","2","0","","","","","",""
