"","インフルエンザ","新型コロナウイルス感染症（COVID-19）","RSウイルス感染症","咽頭結膜熱","Ａ群溶血性レンサ球菌咽頭炎","感染性胃腸炎","水痘","手足口病","伝染性紅斑","突発性発しん","ヘルパンギーナ","流行性耳下腺炎","不明発しん症","川崎病","急性出血性結膜炎","流行性角結膜炎","細菌性髄膜炎","無菌性髄膜炎","マイコプラズマ肺炎","クラミジア肺炎(オウム病は除く)","感染性胃腸炎（ロタウイルス）","インフルエンザ入院","COVID-19入院","インフルエンザ定点","小児科定点","眼科定点","基幹定点","インフルエンザ入院定点","COVID-19入院定点"
"千代田","1","11","0","0","0","1","0","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","4","","","","","",""
"中央区","0","2","0","0","0","1","0","5","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"みなと","1","13","0","0","1","2","0","2","2","2","0","0","0","0","0","0","0","0","1","0","0","1","2","","","","","",""
"新宿区","2","32","3","1","2","9","0","10","1","0","2","0","0","0","0","2","0","0","2","0","0","1","5","","","","","",""
"文京","1","15","0","0","2","2","0","4","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","","","","","",""
"台東","2","15","0","1","0","3","1","9","1","0","4","1","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"墨田区","0","28","0","0","0","3","0","3","0","0","1","0","1","1","0","0","0","0","6","0","0","0","4","","","","","",""
"江東区","0","21","2","0","5","16","0","46","2","4","1","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"品川区","2","7","0","0","1","6","0","4","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"目黒区","0","3","3","0","1","0","0","13","1","1","1","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"大田区","0","13","3","1","2","18","0","31","3","1","2","1","0","0","0","2","0","0","1","0","0","0","1","","","","","",""
"世田谷","1","51","5","0","9","22","2","45","3","0","4","0","1","0","0","0","0","0","1","0","0","1","2","","","","","",""
"渋谷区","0","8","0","0","0","1","0","5","2","0","0","0","0","0","0","0","0","0","0","0","0","0","1","","","","","",""
"中野区","1","21","0","0","6","4","0","17","1","0","2","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"杉並","1","14","0","1","3","5","0","10","0","2","2","0","0","0","0","0","0","0","3","0","0","0","2","","","","","",""
"池袋","1","15","2","0","2","5","1","6","0","0","1","0","0","0","0","0","0","0","1","0","0","0","0","","","","","",""
"北区","0","21","2","0","0","1","0","1","1","0","1","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"荒川区","3","19","1","0","4","0","1","8","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"板橋区","2","24","1","0","3","7","1","9","2","1","2","0","0","0","0","0","0","0","0","0","0","0","5","","","","","",""
"練馬区","2","19","0","0","11","7","0","2","3","0","2","0","1","0","0","0","0","0","0","0","0","0","0","","","","","",""
"足立","3","63","4","3","7","7","0","7","1","2","1","0","0","1","0","0","0","0","0","0","0","0","0","","","","","",""
"葛飾区","5","27","0","0","2","3","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","6","","","","","",""
"江戸川","1","41","0","4","2","5","1","15","0","1","4","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"八王子市","0","31","0","1","10","6","1","17","0","0","5","0","0","0","0","0","0","0","0","0","0","0","3","","","","","",""
"町田市","0","32","1","0","8","20","0","13","1","1","1","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"西多摩","0","21","0","0","1","2","0","7","1","1","0","1","0","0","0","0","0","0","0","0","0","0","2","","","","","",""
"南多摩","1","32","0","0","0","4","0","14","1","1","2","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"多摩立川","1","32","1","0","1","3","0","1","0","0","1","0","0","0","0","0","0","0","0","0","0","0","1","","","","","",""
"多摩府中","2","25","1","0","8","6","0","66","10","2","3","0","1","0","0","0","0","1","6","0","0","1","7","","","","","",""
"多摩小平","1","45","1","3","12","10","0","51","0","2","4","0","0","0","0","0","0","0","3","0","0","2","6","","","","","",""
"島しょ","0","16","0","0","0","0","1","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","","","","","",""
"合計","34","717","30","15","103","179","9","429","36","22","48","3","4","2","0","4","0","1","24","0","0","6","54","","","","","",""
