"","インフルエンザ","RSウイルス感染症","咽頭結膜熱","Ａ群溶血性レンサ球菌咽頭炎","感染性胃腸炎","水痘","手足口病","伝染性紅斑","突発性発しん","百日咳","ヘルパンギーナ","流行性耳下腺炎","不明発しん症","川崎病","急性出血性結膜炎","流行性角結膜炎","細菌性髄膜炎","無菌性髄膜炎","マイコプラズマ肺炎","クラミジア肺炎(オウム病は除く)","感染性胃腸炎（ロタウイルス）","インフルエンザ入院","インフルエンザ定点","小児科定点","眼科定点","基幹定点","インフルエンザ入院定点","COVID-19入院定点"
"千代田","24","1","0","1","4","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","","","","","",""
"中央区","39","0","0","2","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"みなと","117","0","1","2","17","3","0","0","4","0","0","0","0","1","0","0","0","0","0","0","0","1","","","","","",""
"新宿区","101","1","0","10","19","3","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","1","","","","","",""
"文京","68","2","0","1","5","0","0","0","2","0","0","0","0","0","0","1","0","0","0","0","0","1","","","","","",""
"台東","81","1","0","5","11","3","0","0","4","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"墨田区","108","1","0","3","10","5","0","1","1","0","0","1","0","0","0","1","0","0","0","0","0","4","","","","","",""
"江東区","237","0","2","11","57","2","2","0","3","0","0","1","1","0","0","0","0","0","0","0","0","0","","","","","",""
"品川区","121","1","0","4","26","1","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"目黒区","48","0","0","1","4","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"大田区","282","1","2","23","58","4","0","11","6","0","0","0","0","1","0","0","0","0","0","0","0","0","","","","","",""
"世田谷","393","3","2","17","57","14","0","7","8","0","0","1","4","0","0","0","0","0","0","0","0","2","","","","","",""
"渋谷区","31","0","0","1","6","0","2","0","0","0","0","0","3","0","0","1","0","0","0","0","0","3","","","","","",""
"中野区","78","0","1","4","26","4","0","1","4","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"杉並","203","1","1","5","28","5","0","1","3","0","0","1","0","0","0","0","0","0","0","0","0","0","","","","","",""
"池袋","85","0","0","2","12","1","0","0","0","0","0","2","0","0","0","1","0","0","0","0","0","2","","","","","",""
"北区","104","0","2","1","12","6","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"荒川区","165","1","0","8","3","1","0","0","3","0","0","1","0","0","0","0","0","0","0","0","0","0","","","","","",""
"板橋区","147","0","0","3","14","2","0","1","3","0","0","0","0","0","0","0","0","0","0","0","0","2","","","","","",""
"練馬区","278","0","1","19","32","3","0","1","1","1","0","3","0","0","0","0","0","0","0","0","0","0","","","","","",""
"足立","336","1","0","3","40","9","0","0","2","0","0","1","2","0","0","0","0","0","0","0","0","0","","","","","",""
"葛飾区","226","0","1","5","14","2","0","2","1","0","0","0","1","0","0","0","0","0","0","0","0","1","","","","","",""
"江戸川","307","1","0","47","33","6","0","2","4","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"八王子市","382","1","0","26","58","2","0","2","4","0","0","1","0","0","0","0","0","0","0","0","0","0","","","","","",""
"町田市","324","0","0","25","43","5","0","0","4","0","0","1","1","0","0","0","0","0","0","0","0","0","","","","","",""
"西多摩","169","0","1","7","11","5","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","2","","","","","",""
"南多摩","305","1","1","5","32","7","0","0","4","0","2","1","0","0","0","0","0","0","0","0","0","0","","","","","",""
"多摩立川","326","0","0","9","35","3","0","1","2","0","0","1","0","0","0","0","0","0","0","0","0","0","","","","","",""
"多摩府中","560","1","0","14","65","7","0","0","5","0","1","1","0","0","0","1","0","0","0","0","0","1","","","","","",""
"多摩小平","476","1","1","9","39","3","0","5","7","0","0","1","0","0","0","1","0","0","0","0","0","3","","","","","",""
"島しょ","37","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"合計","6158","19","16","273","774","106","5","37","78","1","3","17","12","2","0","6","0","0","2","0","1","24","","","","","",""
