"","インフルエンザ","RSウイルス感染症","咽頭結膜熱","Ａ群溶血性レンサ球菌咽頭炎","感染性胃腸炎","水痘","手足口病","伝染性紅斑","突発性発しん","ヘルパンギーナ","流行性耳下腺炎","不明発しん症","川崎病","急性出血性結膜炎","流行性角結膜炎","細菌性髄膜炎","無菌性髄膜炎","マイコプラズマ肺炎","クラミジア肺炎(オウム病は除く)","感染性胃腸炎（ロタウイルス）","インフルエンザ入院","インフルエンザ定点","小児科定点","眼科定点","基幹定点","インフルエンザ入院定点","COVID-19入院定点"
"千代田","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"中央区","13","0","0","2","14","1","5","0","2","2","1","0","0","0","1","0","0","0","0","0","0","","","","","",""
"みなと","6","0","0","3","17","0","12","1","3","0","0","0","0","0","0","0","0","1","0","0","0","","","","","",""
"新宿区","2","7","1","4","11","1","1","0","1","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"文京","3","1","0","1","1","1","4","0","1","0","0","0","0","0","0","0","0","0","0","0","1","","","","","",""
"台東","1","1","2","5","14","0","1","1","3","0","0","2","0","0","0","0","0","0","0","0","0","","","","","",""
"墨田区","4","1","0","5","2","1","3","0","1","3","0","0","0","0","0","0","0","2","0","0","0","","","","","",""
"江東区","3","7","0","8","9","1","6","0","3","8","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"品川区","6","1","0","5","12","2","3","0","1","2","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"目黒区","0","9","1","8","11","1","18","0","1","2","1","0","0","0","0","0","0","0","0","0","0","","","","","",""
"大田区","5","8","3","16","41","1","31","2","3","9","2","0","0","0","0","0","0","0","0","0","0","","","","","",""
"世田谷","19","7","0","17","27","0","30","1","2","4","1","0","0","0","0","0","1","0","0","0","2","","","","","",""
"渋谷区","1","0","0","0","8","0","12","1","1","0","0","0","0","0","1","0","0","1","0","0","0","","","","","",""
"中野区","3","2","0","16","12","1","6","0","2","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"杉並","7","0","2","5","8","3","7","0","0","4","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"池袋","3","3","1","2","6","0","2","0","0","13","0","0","0","0","1","0","0","0","0","0","0","","","","","",""
"北区","7","2","0","3","11","0","6","0","1","1","0","0","0","0","1","0","0","0","0","0","0","","","","","",""
"荒川区","8","3","0","1","8","1","2","5","2","2","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"板橋区","5","2","0","7","11","0","4","1","3","2","0","0","0","0","0","0","0","0","0","0","1","","","","","",""
"練馬区","10","5","1","20","18","1","15","0","4","7","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"足立","5","5","0","8","23","2","4","2","0","6","0","1","0","0","1","0","0","0","0","0","0","","","","","",""
"葛飾区","6","1","3","6","25","0","3","0","1","3","0","1","0","0","0","0","0","0","0","0","0","","","","","",""
"江戸川","15","2","2","15","22","2","11","1","2","6","3","0","0","0","0","0","0","0","0","0","0","","","","","",""
"八王子市","6","11","7","23","41","1","21","1","2","4","1","0","0","0","0","0","0","0","0","0","0","","","","","",""
"町田市","6","1","0","10","20","4","11","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"西多摩","0","4","0","3","6","2","21","0","0","1","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"南多摩","22","7","2","11","11","0","14","0","1","2","1","0","0","0","0","0","0","0","0","0","0","","","","","",""
"多摩立川","1","8","2","6","24","1","10","0","1","1","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"多摩府中","35","4","8","18","30","6","45","2","7","16","1","1","0","0","0","0","0","0","0","0","0","","","","","",""
"多摩小平","8","5","3","17","17","6","34","0","5","3","0","0","0","0","5","0","0","0","0","0","0","","","","","",""
"島しょ","0","0","0","0","0","0","6","3","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"合計","213","107","38","245","460","39","348","21","53","101","11","5","0","0","10","0","1","4","0","0","4","","","","","",""
