"","性器クラミジア感染症","性器ヘルペスウイルス感染症","尖圭コンジローマ","淋菌感染症","膣トリコモナス症","梅毒様疾患","メチシリン耐性黄色ブドウ球菌感染症","ペニシリン耐性肺炎球菌感染症","薬剤耐性緑膿菌感染症","STD定点","基幹定点"
"千代田","0","0","0","0","0","0","1","0","0","",""
"中央区","8","0","1","2","0","0","0","0","0","",""
"みなと","10","2","2","2","0","1","0","0","0","",""
"新宿区","26","5","9","25","0","0","21","7","2","",""
"文京","0","0","0","0","0","0","3","2","0","",""
"台東","0","1","0","0","0","0","0","0","0","",""
"墨田区","5","4","3","2","0","0","3","3","0","",""
"江東区","10","5","4","22","0","0","0","0","0","",""
"品川区","1","0","1","0","0","0","0","0","0","",""
"目黒区","0","0","0","0","0","0","0","0","0","",""
"大田区","1","2","0","3","0","0","4","0","0","",""
"世田谷","0","0","0","0","0","0","13","0","0","",""
"渋谷区","8","2","0","1","0","0","5","14","0","",""
"中野区","7","1","0","1","0","0","0","0","0","",""
"杉並","0","0","0","0","0","0","0","0","0","",""
"池袋","13","2","6","9","0","0","7","6","0","",""
"北区","1","0","0","2","0","0","0","0","0","",""
"荒川区","0","0","0","0","0","0","0","0","0","",""
"板橋区","2","1","1","4","0","0","0","0","0","",""
"練馬区","0","0","0","0","0","0","0","0","0","",""
"足立","2","2","2","3","0","0","0","0","0","",""
"葛飾区","0","0","0","0","0","0","6","0","0","",""
"江戸川","0","0","0","0","0","0","0","0","0","",""
"八王子","0","0","0","0","0","0","5","0","1","",""
"秋川","0","0","0","0","0","0","0","0","0","",""
"町田市","0","0","0","0","0","0","0","0","0","",""
"多摩川","0","0","0","0","0","0","0","0","0","",""
"南多摩","0","0","0","0","0","0","0","0","0","",""
"多摩立川","6","2","3","18","0","0","0","0","0","",""
"村山大和","0","0","0","0","0","0","0","0","0","",""
"府中小金井","0","0","0","0","0","0","0","0","0","",""
"狛江調布","0","0","0","0","0","0","0","0","0","",""
"三鷹武蔵野","2","0","0","2","0","0","0","1","0","",""
"多摩小平","0","0","0","0","0","0","0","0","0","",""
"多摩東村山","0","0","0","0","0","0","4","0","0","",""
"島しょ","0","0","0","0","0","0","0","0","0","",""
"合計","102","29","32","96","0","1","72","33","3","",""
