"","インフルエンザ","RSウイルス感染症","咽頭結膜熱","Ａ群溶血性レンサ球菌咽頭炎","感染性胃腸炎","水痘","手足口病","伝染性紅斑","突発性発しん","百日咳","ヘルパンギーナ","流行性耳下腺炎","不明発しん症","川崎病","急性出血性結膜炎","流行性角結膜炎","細菌性髄膜炎","無菌性髄膜炎","マイコプラズマ肺炎","クラミジア肺炎(オウム病は除く)","インフルエンザ定点","小児科定点","眼科定点","基幹定点","インフルエンザ入院定点","COVID-19入院定点"
"千代田","1","0","0","0","2","0","0","0","0","1","0","0","1","0","0","0","0","0","1","0","","","","","",""
"中央区","3","0","0","2","3","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"みなと","10","1","2","3","29","6","0","0","3","0","1","2","0","1","0","0","0","0","0","0","","","","","",""
"新宿区","28","0","0","5","28","2","0","0","1","0","0","1","0","0","0","1","0","0","2","0","","","","","",""
"文京","8","0","0","6","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"台東","6","1","1","2","10","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"墨田区","11","0","0","0","7","4","0","1","1","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"江東区","35","0","0","2","38","4","0","0","3","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"品川区","18","0","0","4","33","2","0","1","2","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"目黒区","8","0","0","2","7","1","0","0","0","0","0","1","0","0","0","0","0","0","0","0","","","","","",""
"大田区","44","1","6","4","45","7","0","4","1","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"世田谷","55","0","0","2","35","5","0","0","1","0","0","1","0","0","0","0","0","0","0","0","","","","","",""
"渋谷区","14","0","1","0","19","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"中野区","13","0","0","5","34","2","1","0","3","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"杉並","28","0","0","1","34","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"池袋","21","0","0","0","16","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"北区","16","0","1","1","26","4","0","1","2","0","0","1","0","0","0","0","0","0","0","0","","","","","",""
"荒川区","8","0","0","1","8","0","1","0","1","0","0","1","0","0","0","0","0","0","0","0","","","","","",""
"板橋区","8","0","0","0","21","0","0","1","0","0","0","0","0","0","0","2","0","0","0","0","","","","","",""
"練馬区","32","0","1","2","8","3","1","1","2","0","0","1","0","0","0","0","0","0","0","0","","","","","",""
"足立","20","0","0","2","23","2","0","2","3","0","0","3","0","0","0","0","0","0","0","0","","","","","",""
"葛飾区","28","0","0","3","19","4","0","0","1","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"江戸川","28","0","4","8","23","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"八王子市","55","0","1","6","30","4","0","0","5","0","0","0","1","0","0","0","0","0","0","0","","","","","",""
"町田市","29","0","1","31","50","7","1","1","1","0","1","0","1","0","0","0","0","0","0","0","","","","","",""
"西多摩","49","0","0","4","17","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"南多摩","29","1","2","4","15","5","0","0","3","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"多摩立川","36","0","0","2","14","2","0","1","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"多摩府中","51","1","0","3","25","2","0","1","3","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"多摩小平","71","1","2","5","45","8","1","1","2","0","0","0","0","0","0","2","0","0","0","0","","","","","",""
"島しょ","3","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"合計","766","6","22","110","666","82","5","15","39","1","2","11","3","1","0","5","0","0","3","0","","","","","",""
