"","インフルエンザ","RSウイルス感染症","咽頭結膜熱","Ａ群溶血性レンサ球菌咽頭炎","感染性胃腸炎","水痘","手足口病","伝染性紅斑","突発性発しん","百日咳","風しん","ヘルパンギーナ","麻しん（成人麻しん以外）","流行性耳下腺炎","不明発しん症","川崎病","急性出血性結膜炎","流行性角結膜炎","細菌性髄膜炎","無菌性髄膜炎","マイコプラズマ肺炎","クラミジア肺炎(オウム病は除く)","成人麻しん"
"〜5ヶ月","0","0","0","0","18","1","0","0","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"〜1歳","0","5","3","0","93","13","2","0","35","0","0","0","0","0","1","1","0","0","0","0","0","0","0"
"1歳","2","4","6","6","292","26","19","3","15","0","1","2","0","2","3","0","0","0","0","0","0","0","0"
"2歳","3","1","6","3","228","37","12","2","1","0","0","1","0","13","0","0","0","0","0","0","2","0","0"
"3歳","1","1","5","4","205","27","14","7","0","0","0","2","0","14","0","0","0","0","0","0","1","0","0"
"4歳","6","2","3","15","210","22","22","3","0","0","0","2","0","24","0","0","0","0","0","0","0","0","0"
"5歳","6","2","4","20","189","21","16","6","1","0","0","1","0","29","0","0","0","0","0","0","0","0","0"
"6歳","8","1","6","21","167","12","10","1","0","0","0","1","0","22","0","0","0","0","0","0","0","0","0"
"7歳","5","0","1","17","93","4","5","1","0","0","0","1","0","11","0","0","0","0","0","0","0","0","0"
"8歳","1","0","0","5","75","3","2","3","0","0","0","0","0","4","0","0","0","0","0","0","0","0","0"
"9歳","4","0","0","5","52","6","0","1","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0"
"10〜14歳","14","0","0","10","114","9","1","0","0","0","0","1","0","8","0","0","0","0","0","1","0","0","0"
"15〜19歳","2","0","0","2","26","0","1","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0"
"20〜29歳","8","5","2","15","246","3","0","1","0","0","0","0","0","3","0","1","0","1","0","0","0","0","0"
"30〜39歳","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0"
"40〜49歳","4","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"50〜59歳","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0"
"60〜69歳","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"70〜79歳","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0"
"80歳以上","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"合計","68","21","36","123","2008","184","104","28","55","0","1","11","0","132","4","2","0","6","0","1","3","0","0"
