"","インフルエンザ","RSウイルス感染症","咽頭結膜熱","Ａ群溶血性レンサ球菌咽頭炎","感染性胃腸炎","水痘","手足口病","伝染性紅斑","突発性発しん","ヘルパンギーナ","流行性耳下腺炎","不明発しん症","川崎病","急性出血性結膜炎","流行性角結膜炎","細菌性髄膜炎","無菌性髄膜炎","マイコプラズマ肺炎","クラミジア肺炎(オウム病は除く)","感染性胃腸炎（ロタウイルス）","インフルエンザ入院","インフルエンザ定点","小児科定点","眼科定点","基幹定点","インフルエンザ入院定点","COVID-19入院定点"
"区中央部","0","24","9","19","46","4","19","9","6","13","1","1","0","0","3","0","0","1","0","0","0","","","","","",""
"区南部","0","46","3","21","41","4","10","5","7","17","0","3","0","0","2","0","0","0","0","0","0","","","","","",""
"区西南部","4","35","5","27","76","2","18","15","2","13","1","2","0","0","0","0","0","0","0","0","0","","","","","",""
"区西部","2","37","3","18","48","0","14","7","7","14","0","1","1","0","1","0","0","0","0","0","0","","","","","",""
"区西北部","8","18","3","27","63","3","28","20","7","29","2","5","0","0","5","0","0","0","0","0","0","","","","","",""
"区東北部","0","54","5","21","76","3","19","6","4","6","0","2","0","0","2","0","0","1","0","0","0","","","","","",""
"区東部","2","29","3","13","71","2","24","14","10","18","2","2","1","0","1","0","0","0","0","0","0","","","","","",""
"西多摩","0","1","0","9","11","0","0","2","1","2","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"南多摩","0","21","5","32","91","4","20","29","10","12","4","1","0","0","0","0","0","0","0","0","0","","","","","",""
"北多摩西部","0","9","0","10","23","0","1","10","4","1","1","0","0","0","0","0","0","0","0","0","0","","","","","",""
"北多摩南部","0","17","0","13","45","3","10","12","12","24","0","7","0","0","0","0","0","0","0","0","0","","","","","",""
"北多摩北部","1","16","2","22","20","2","8","17","5","14","1","4","0","0","0","0","0","1","0","0","0","","","","","",""
"島しょ","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"合計","17","307","38","232","611","27","171","146","75","163","12","28","2","0","14","0","0","3","0","0","0","","","","","",""
