"","インフルエンザ","RSウイルス感染症","咽頭結膜熱","Ａ群溶血性レンサ球菌咽頭炎","感染性胃腸炎","水痘","手足口病","伝染性紅斑","突発性発しん","百日咳","ヘルパンギーナ","流行性耳下腺炎","不明発しん症","川崎病","急性出血性結膜炎","流行性角結膜炎","細菌性髄膜炎","無菌性髄膜炎","マイコプラズマ肺炎","クラミジア肺炎(オウム病は除く)","インフルエンザ入院","インフルエンザ定点","小児科定点","眼科定点","基幹定点","インフルエンザ入院定点","COVID-19入院定点"
"千代田","0","0","0","0","6","3","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","4","3","0","2","2","0"
"中央区","0","0","0","3","4","6","2","2","7","0","0","0","0","0","0","1","0","0","0","0","0","5","3","1","0","0","0"
"みなと","0","0","4","9","25","14","16","5","6","0","6","2","1","1","0","0","0","0","0","0","0","9","6","0","1","1","0"
"新宿区","0","2","4","5","19","13","3","2","5","0","6","0","0","0","0","1","0","0","0","0","0","11","7","2","2","2","0"
"文京","0","0","0","6","6","2","0","5","1","0","0","3","0","0","0","2","0","0","1","0","0","6","3","1","1","1","0"
"台東","0","0","3","4","50","21","0","2","5","0","0","1","0","0","0","0","0","0","0","0","0","7","4","0","0","0","0"
"墨田区","0","1","6","7","21","7","1","10","6","0","3","0","1","0","0","1","0","0","0","0","0","8","5","1","1","1","0"
"江東区","1","0","3","20","98","8","4","4","14","0","3","10","2","0","0","2","0","0","0","0","0","14","9","1","0","0","0"
"品川区","0","0","2","23","67","10","2","2","7","0","4","1","0","0","0","0","0","0","0","0","0","12","8","1","0","0","0"
"目黒区","0","0","0","4","14","3","3","2","2","0","2","2","0","0","0","0","0","0","0","0","0","8","5","1","0","0","0"
"大田区","1","2","27","38","113","24","30","8","15","2","7","6","4","0","0","0","0","0","1","0","0","21","13","2","1","1","0"
"世田谷","4","0","13","52","111","37","8","15","12","0","0","6","8","0","0","0","0","0","0","0","0","25","16","2","1","2","0"
"渋谷区","0","0","1","1","15","7","8","0","4","0","0","1","0","0","0","0","0","0","0","0","0","7","4","1","1","1","0"
"中野区","1","1","0","9","44","4","19","1","1","0","5","4","1","0","0","0","0","0","0","0","0","11","7","1","1","1","0"
"杉並","0","0","2","36","58","18","6","7","8","0","0","4","0","0","0","6","0","0","0","0","0","16","10","1","1","1","0"
"池袋","0","0","0","1","10","0","2","0","0","0","1","0","0","0","0","0","0","0","0","0","0","8","5","1","1","1","0"
"北区","0","2","0","2","29","5","5","2","6","0","3","1","1","0","0","0","0","0","0","0","0","11","7","1","0","0","0"
"荒川区","0","2","9","18","23","8","2","6","4","3","8","0","2","1","1","0","0","0","0","0","0","7","4","1","0","0","0"
"板橋区","0","0","6","6","51","5","2","11","5","0","3","0","5","0","0","1","0","0","0","0","0","16","10","2","1","1","0"
"練馬区","0","0","6","52","69","29","5","20","9","3","5","8","0","0","0","1","0","0","0","0","0","21","13","2","0","0","0"
"足立","0","0","8","36","91","25","2","2","15","1","11","9","0","0","2","0","0","0","0","0","0","20","13","2","0","0","0"
"葛飾区","0","0","0","14","64","3","9","1","10","0","1","3","0","1","0","0","0","0","2","0","0","13","8","1","1","1","0"
"江戸川","0","2","14","46","93","14","5","11","9","1","8","4","0","0","0","0","0","0","0","0","0","19","12","2","0","0","0"
"八王子市","1","0","8","76","140","12","1","10","8","0","1","8","3","0","0","0","0","0","1","0","0","18","11","2","1","1","0"
"町田市","2","0","2","51","93","11","3","4","10","0","2","7","1","0","0","0","0","0","0","0","0","13","8","1","0","0","0"
"西多摩","0","0","2","7","41","5","1","12","6","0","1","1","0","0","0","0","0","0","2","0","0","14","8","1","1","1","0"
"南多摩","0","2","3","24","48","23","8","8","12","0","3","17","0","0","0","0","0","0","0","0","0","14","9","1","0","0","0"
"多摩立川","1","1","15","35","85","37","3","13","10","1","0","3","1","1","0","1","0","0","0","0","0","20","13","2","1","1","0"
"多摩府中","0","0","23","49","125","23","20","30","16","0","0","2","2","0","0","1","1","0","1","0","0","31","19","2","3","3","0"
"多摩小平","0","0","39","65","123","49","15","19","17","0","5","7","5","1","0","3","0","0","2","0","0","23","15","2","2","2","0"
"島しょ","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","1","0","1","1","0"
"合計","11","15","200","699","1736","426","185","214","230","11","88","110","37","5","3","20","1","0","10","1","0","414","259","38","24","25","0"
