"","インフルエンザ","RSウイルス感染症","咽頭結膜熱","Ａ群溶血性レンサ球菌咽頭炎","感染性胃腸炎","水痘","手足口病","伝染性紅斑","突発性発しん","百日咳","ヘルパンギーナ","流行性耳下腺炎","不明発しん症","川崎病","急性出血性結膜炎","流行性角結膜炎","細菌性髄膜炎","無菌性髄膜炎","マイコプラズマ肺炎","クラミジア肺炎(オウム病は除く)","感染性胃腸炎（ロタウイルス）","インフルエンザ入院","インフルエンザ定点","小児科定点","眼科定点","基幹定点","インフルエンザ入院定点","COVID-19入院定点"
"千代田","0","2","0","0","3","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"中央区","0","1","0","2","19","1","0","0","1","0","0","0","0","0","0","3","0","0","0","0","0","0","","","","","",""
"みなと","2","5","3","9","20","0","4","1","1","0","1","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"新宿区","0","12","1","5","13","2","0","0","6","0","0","0","0","0","0","1","0","0","0","0","0","0","","","","","",""
"文京","2","0","0","6","9","1","0","3","1","0","0","1","0","0","0","2","0","0","0","0","0","0","","","","","",""
"台東","1","5","1","6","24","8","1","0","2","0","1","1","0","0","0","0","0","0","0","0","0","0","","","","","",""
"墨田区","1","3","1","10","15","0","3","2","2","0","0","2","3","0","0","0","0","0","0","0","0","0","","","","","",""
"江東区","1","16","1","13","53","4","5","5","4","0","2","2","0","0","0","0","0","0","0","0","0","0","","","","","",""
"品川区","0","3","0","9","28","1","3","5","0","0","0","1","0","0","0","0","0","0","0","0","0","0","","","","","",""
"目黒区","2","4","0","2","14","1","0","1","1","0","0","0","1","0","0","0","0","0","0","0","0","0","","","","","",""
"大田区","6","18","4","20","51","11","0","2","5","0","1","1","2","0","0","0","0","0","0","0","0","0","","","","","",""
"世田谷","26","7","18","10","76","10","6","5","3","0","1","1","3","1","0","0","0","0","1","0","0","0","","","","","",""
"渋谷区","0","2","0","1","6","0","2","0","2","0","0","0","0","0","0","1","0","0","1","0","0","0","","","","","",""
"中野区","2","3","2","5","20","3","5","1","2","0","1","1","1","0","0","0","0","0","0","0","0","0","","","","","",""
"杉並","6","5","2","5","28","2","1","1","0","0","0","0","0","1","0","0","0","0","0","0","0","0","","","","","",""
"池袋","7","6","0","3","4","3","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","","","","","",""
"北区","1","0","0","1","12","1","0","4","6","0","0","2","0","0","0","0","0","0","0","0","0","0","","","","","",""
"荒川区","13","12","1","2","23","2","1","2","3","0","1","0","0","0","0","1","0","0","0","0","0","0","","","","","",""
"板橋区","3","0","1","6","8","2","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"練馬区","9","5","0","23","38","5","4","8","4","0","0","1","0","0","0","0","0","0","0","0","0","0","","","","","",""
"足立","10","3","6","13","55","13","1","2","2","0","0","5","0","0","0","0","0","0","0","0","0","0","","","","","",""
"葛飾区","8","1","0","5","30","3","12","2","2","0","1","1","0","0","0","0","0","0","1","1","0","0","","","","","",""
"江戸川","18","6","9","24","51","1","8","1","6","0","1","3","1","0","0","0","0","0","0","0","0","0","","","","","",""
"八王子市","3","18","2","35","57","2","0","10","6","1","0","3","0","0","0","0","0","0","0","0","0","0","","","","","",""
"町田市","8","1","4","40","47","5","6","4","3","0","1","1","1","0","0","0","0","0","0","0","0","0","","","","","",""
"西多摩","4","4","0","3","12","1","1","0","3","0","0","2","0","0","0","1","0","0","0","0","0","0","","","","","",""
"南多摩","2","8","2","16","28","5","1","3","3","0","1","1","0","0","0","0","0","0","0","0","0","0","","","","","",""
"多摩立川","3","6","1","20","47","4","6","8","8","0","0","1","0","0","0","0","0","0","0","0","0","0","","","","","",""
"多摩府中","8","13","4","31","58","15","4","4","8","1","1","1","0","0","0","0","0","0","0","0","0","0","","","","","",""
"多摩小平","4","27","9","37","30","9","3","6","7","0","4","4","0","0","1","0","0","0","1","0","0","0","","","","","",""
"島しょ","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"合計","150","196","72","362","879","115","77","81","93","2","17","35","12","2","1","10","0","0","4","1","0","0","","","","","",""
