"","インフルエンザ","RSウイルス感染症","咽頭結膜熱","Ａ群溶血性レンサ球菌咽頭炎","感染性胃腸炎","水痘","手足口病","伝染性紅斑","突発性発しん","百日咳","ヘルパンギーナ","流行性耳下腺炎","不明発しん症","川崎病","急性出血性結膜炎","流行性角結膜炎","細菌性髄膜炎","無菌性髄膜炎","マイコプラズマ肺炎","クラミジア肺炎(オウム病は除く)","インフルエンザ定点","小児科定点","眼科定点","基幹定点","インフルエンザ入院定点","COVID-19入院定点"
"区中央部","35","1","2","13","81","15","0","0","3","0","1","1","0","0","0","2","0","0","0","0","","","","","",""
"区南部","89","1","6","10","96","10","0","5","6","0","0","1","2","0","0","0","0","0","0","0","","","","","",""
"区西南部","91","0","3","6","77","5","1","2","6","0","0","3","0","0","0","1","0","0","0","0","","","","","",""
"区西部","160","4","5","15","93","9","2","0","4","0","0","1","0","0","0","3","0","0","1","0","","","","","",""
"区西北部","104","0","0","4","84","10","0","2","5","1","0","1","1","0","0","2","0","0","0","0","","","","","",""
"区東北部","95","0","4","20","53","4","0","1","5","0","1","1","0","0","1","0","0","0","2","0","","","","","",""
"区東部","93","2","0","23","84","10","1","1","8","0","1","2","0","0","0","2","0","0","0","0","","","","","",""
"西多摩","75","1","1","1","29","4","0","0","1","0","0","0","0","0","0","1","0","0","0","0","","","","","",""
"南多摩","182","1","1","50","99","10","1","1","7","1","0","3","3","0","0","1","0","0","0","0","","","","","",""
"北多摩西部","39","0","0","1","18","1","0","0","1","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"北多摩南部","103","0","1","3","25","5","0","0","4","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"北多摩北部","106","3","4","16","44","10","0","0","3","0","0","0","0","0","0","0","0","0","1","0","","","","","",""
"島しょ","2","1","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"合計","1174","14","27","163","783","93","5","12","53","2","3","13","6","0","1","12","0","0","4","0","","","","","",""
