"","性器クラミジア感染症","性器ヘルペスウイルス感染症","尖圭コンジローマ","淋菌感染症","膣トリコモナス症","梅毒様疾患","メチシリン耐性黄色ブドウ球菌感染症","ペニシリン耐性肺炎球菌感染症","薬剤耐性緑膿菌感染症"
"0歳","0","0","0","0","0","0","4","4","0"
"1〜4歳","0","0","0","0","0","0","11","12","0"
"5〜9歳","0","0","0","0","0","0","2","2","0"
"10〜14歳","0","0","0","0","0","0","2","1","0"
"15〜19歳","24","3","4","8","5","0","0","0","0"
"20〜24歳","79","18","15","27","6","0","2","1","0"
"25〜29歳","74","31","12","27","5","1","4","0","0"
"30〜34歳","52","23","7","23","6","1","3","2","0"
"35〜39歳","18","10","5","13","1","2","2","1","0"
"40〜44歳","12","5","6","5","3","3","6","0","1"
"45〜49歳","13","6","1","2","1","2","3","0","1"
"50〜54歳","5","3","1","3","0","0","6","2","0"
"55〜59歳","9","3","1","1","0","0","12","0","0"
"60〜64歳","1","4","1","0","0","0","8","2","1"
"65〜69歳","1","1","0","1","0","0","15","0","1"
"70歳以上","0","0","0","0","0","0","53","3","3"
"合計","288","107","53","110","27","9","133","30","7"
