"","インフルエンザ","RSウイルス感染症","咽頭結膜熱","Ａ群溶血性レンサ球菌咽頭炎","感染性胃腸炎","水痘","手足口病","伝染性紅斑","突発性発しん","ヘルパンギーナ","流行性耳下腺炎","不明発しん症","川崎病","急性出血性結膜炎","流行性角結膜炎","細菌性髄膜炎","無菌性髄膜炎","マイコプラズマ肺炎","クラミジア肺炎(オウム病は除く)","感染性胃腸炎（ロタウイルス）","インフルエンザ入院","ＩＣＵ入室（インフルエンザ入院）","人工呼吸器の利用（インフルエンザ入院）","頭部ＣＴ検査（インフルエンザ入院）","頭部ＭＲＩ検査（インフルエンザ入院）","脳波検査	（インフルエンザ入院）","いずれにも該当せず（インフルエンザ入院）","頭部検査	（インフルエンザ入院）"
"〜5ヶ月","0","8","1","1","16","0","0","0","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"〜1歳","0","20","27","9","125","5","5","1","50","11","0","4","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1歳","0","23","76","25","227","7","29","4","92","48","2","4","1","0","5","0","0","0","0","1","0","0","0","0","0","0","0","0"
"2歳","2","8","23","66","154","5","15","11","18","16","0","6","1","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0"
"3歳","0","2","21","99","167","7","18","19","5","22","5","2","1","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0"
"4歳","0","1","19","114","170","13","9","33","3","13","11","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"5歳","3","0","15","146","149","25","4","36","5","5","8","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0"
"6歳","0","0","8","96","107","11","5","25","0","2","4","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"7歳","0","0","4","79","86","12","0","19","0","0","5","1","1","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0"
"8歳","0","0","3","60","82","13","2","8","1","0","5","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"9歳","0","0","1","45","53","4","1","5","1","1","4","0","0","0","2","0","0","1","0","0","0","0","0","0","0","0","0","0"
"10〜14歳","10","0","1","69","185","10","2","6","1","0","2","0","0","0","0","0","1","0","0","0","1","0","0","0","0","0","1","0"
"15〜19歳","3","0","1","2","32","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0"
"20〜29歳","5","0","7","65","189","1","0","3","1","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0"
"30〜39歳","1","0","0","0","0","0","0","0","0","0","0","0","0","0","5","0","0","0","0","0","0","0","0","0","0","0","0","0"
"40〜49歳","1","0","0","0","0","0","0","0","0","0","0","0","0","0","5","0","0","0","0","0","0","0","0","0","0","0","0","0"
"50〜59歳","4","0","0","0","0","0","0","0","0","0","0","0","0","0","3","0","0","0","0","0","0","0","0","0","0","0","0","0"
"60〜69歳","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","1","0","0","0","0","0","1","0"
"70〜79歳","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"80歳以上","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0"
"合計","29","62","207","876","1742","113","90","170","180","118","46","20","5","0","25","1","2","1","1","2","2","0","0","0","0","0","2","0"
