"","インフルエンザ","RSウイルス感染症","咽頭結膜熱","Ａ群溶血性レンサ球菌咽頭炎","感染性胃腸炎","水痘","手足口病","伝染性紅斑","突発性発しん","百日咳","ヘルパンギーナ","流行性耳下腺炎","不明発しん症","川崎病","急性出血性結膜炎","流行性角結膜炎","細菌性髄膜炎","無菌性髄膜炎","マイコプラズマ肺炎","クラミジア肺炎(オウム病は除く)","インフルエンザ定点","小児科定点","眼科定点","基幹定点","インフルエンザ入院定点","COVID-19入院定点"
"千代田","0","0","0","0","5","0","0","0","0","0","0","0","0","3","0","0","0","0","0","0","","","","","",""
"中央区","0","0","0","0","8","3","0","0","1","0","0","0","0","0","0","1","0","0","0","0","","","","","",""
"みなと","0","7","0","10","31","9","2","0","2","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"新宿区","3","0","0","3","14","2","0","0","0","0","0","1","0","0","0","3","0","0","2","0","","","","","",""
"文京","1","0","0","7","11","2","0","0","0","0","0","1","0","0","0","0","0","0","0","0","","","","","",""
"台東","0","0","0","11","20","0","0","0","1","0","0","1","0","0","0","0","0","0","0","0","","","","","",""
"墨田区","1","0","0","1","19","3","0","0","1","0","0","1","0","0","0","0","0","0","0","0","","","","","",""
"江東区","0","1","0","8","45","6","0","0","2","0","0","5","0","0","0","0","0","0","0","0","","","","","",""
"品川区","3","2","1","1","48","4","1","0","3","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"目黒区","0","0","0","2","7","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"大田区","8","5","3","8","64","6","0","1","1","0","2","5","0","0","0","0","0","0","0","0","","","","","",""
"世田谷","3","0","1","11","59","3","1","0","0","0","0","1","0","0","0","1","0","0","0","0","","","","","",""
"渋谷区","0","1","1","1","14","6","0","1","3","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"中野区","5","1","0","4","29","5","0","0","0","0","0","1","0","0","0","1","0","0","0","0","","","","","",""
"杉並","1","0","0","2","37","2","0","0","2","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"池袋","1","4","0","5","10","6","0","0","1","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"北区","3","0","0","4","17","5","2","0","2","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"荒川区","1","0","1","1","6","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"板橋区","2","0","0","2","9","1","0","0","1","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"練馬区","0","0","0","3","37","1","0","1","0","0","0","3","1","0","0","1","0","0","0","0","","","","","",""
"足立","1","1","0","5","29","7","0","3","2","0","0","1","0","0","0","0","0","0","0","0","","","","","",""
"葛飾区","1","0","0","3","22","11","2","4","3","0","0","3","1","0","0","0","0","0","1","0","","","","","",""
"江戸川","2","6","0","6","54","4","1","1","3","0","0","2","0","0","0","0","0","0","0","0","","","","","",""
"八王子市","0","2","0","18","69","5","0","3","6","0","0","11","0","0","0","0","0","0","0","0","","","","","",""
"町田市","4","3","0","10","63","6","0","1","4","0","0","8","0","0","0","0","0","0","0","0","","","","","",""
"西多摩","2","1","0","4","21","1","0","0","0","0","0","3","0","0","0","0","0","0","0","0","","","","","",""
"南多摩","0","4","0","5","33","7","0","0","2","0","0","1","0","0","0","1","0","0","0","0","","","","","",""
"多摩立川","0","3","0","2","30","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"多摩府中","1","1","0","1","26","6","0","1","8","0","0","1","0","0","0","1","0","0","0","0","","","","","",""
"多摩小平","3","2","2","7","44","7","6","1","4","0","0","3","0","0","0","0","0","0","0","0","","","","","",""
"島しょ","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"合計","46","44","9","145","881","119","15","19","52","0","2","52","2","3","0","9","0","0","3","0","","","","","",""
