"","性器クラミジア感染症","性器ヘルペスウイルス感染症","尖圭コンジローマ","淋菌感染症","膣トリコモナス症","梅毒様疾患","メチシリン耐性黄色ブドウ球菌感染症","ペニシリン耐性肺炎球菌感染症","薬剤耐性緑膿菌感染症"
"0歳","0","0","0","0","0","0","2","0","0"
"1〜4歳","0","0","0","0","0","0","0","0","0"
"5〜9歳","0","0","0","0","0","0","1","0","0"
"10〜14歳","0","0","0","0","0","0","1","0","0"
"15〜19歳","0","0","0","0","0","0","0","0","0"
"20〜24歳","19","4","4","7","0","0","0","0","0"
"25〜29歳","31","5","6","10","0","0","0","0","0"
"30〜34歳","20","1","8","8","0","0","0","0","0"
"35〜39歳","18","4","5","8","0","0","0","0","0"
"40〜44歳","10","3","1","3","0","0","1","0","0"
"45〜49歳","17","4","4","3","0","0","0","0","0"
"50〜54歳","3","3","1","0","0","0","0","0","0"
"55〜59歳","3","2","2","1","0","0","2","0","0"
"60〜64歳","1","0","0","0","0","0","6","0","0"
"65〜69歳","1","2","1","2","0","0","5","1","0"
"70歳以上","0","0","1","0","0","0","18","0","1"
"合計","123","28","33","42","0","0","36","1","1"
