"","インフルエンザ","RSウイルス感染症","咽頭結膜熱","Ａ群溶血性レンサ球菌咽頭炎","感染性胃腸炎","水痘","手足口病","伝染性紅斑","突発性発しん","百日咳","風しん","ヘルパンギーナ","麻しん（成人麻しん以外）","流行性耳下腺炎","不明発しん症","川崎病","急性出血性結膜炎","流行性角結膜炎","細菌性髄膜炎","無菌性髄膜炎","マイコプラズマ肺炎","クラミジア肺炎(オウム病は除く)","成人麻しん"
"〜5ヶ月","4","0","0","0","7","0","1","0","2","0","0","0","1","0","0","0","0","0","0","0","0","0","0"
"〜1歳","18","1","1","2","27","3","0","1","18","0","0","0","0","0","2","0","0","0","0","0","0","0","0"
"1歳","66","1","0","1","77","24","1","1","17","0","0","1","0","0","2","0","0","0","0","0","0","0","0"
"2歳","81","1","1","9","39","18","1","4","1","0","0","0","0","0","0","0","0","1","0","0","0","0","0"
"3歳","96","0","3","8","49","15","0","2","0","0","0","0","0","1","0","1","0","0","0","0","0","0","0"
"4歳","121","0","2","6","30","19","0","3","0","0","0","0","1","4","0","0","0","1","0","0","0","0","0"
"5歳","106","0","1","16","19","7","0","9","0","0","0","0","0","4","0","0","0","0","0","0","0","0","0"
"6歳","119","0","1","8","24","6","0","3","0","0","0","0","0","5","0","0","0","0","0","0","0","0","0"
"7歳","102","0","0","8","13","3","0","2","0","0","0","1","0","1","0","0","0","0","0","0","0","0","0"
"8歳","112","0","0","6","12","3","0","3","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"9歳","98","0","1","11","21","3","0","2","0","0","0","0","1","1","1","0","0","0","0","0","0","0","0"
"10〜14歳","296","0","1","7","30","2","0","2","0","0","0","0","1","3","0","0","0","0","0","0","0","0","0"
"15〜19歳","113","0","0","3","6","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2"
"20〜29歳","171","0","0","5","46","3","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1"
"30〜39歳","139","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","2"
"40〜49歳","141","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"50〜59歳","65","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"60〜69歳","36","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"70〜79歳","23","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0"
"80歳以上","4","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"合計","1911","3","11","90","400","106","3","33","39","0","0","2","4","19","5","1","0","5","0","0","0","0","5"
