"","インフルエンザ","RSウイルス感染症","咽頭結膜熱","Ａ群溶血性レンサ球菌咽頭炎","感染性胃腸炎","水痘","手足口病","伝染性紅斑","突発性発しん","百日咳","風しん","ヘルパンギーナ","麻しん（成人麻しん以外）","流行性耳下腺炎","不明発しん症","川崎病","急性出血性結膜炎","流行性角結膜炎","細菌性髄膜炎","無菌性髄膜炎","マイコプラズマ肺炎","クラミジア肺炎(オウム病は除く)","成人麻しん"
"〜5ヶ月","0","1","0","0","7","3","0","0","5","0","0","0","0","0","0","0","0","0","0","1","0","0","0"
"〜1歳","0","1","0","1","83","10","5","2","43","1","0","1","0","1","1","1","0","0","0","0","0","0","0"
"1歳","0","4","2","2","191","17","11","5","38","0","0","4","0","6","1","1","0","1","0","0","0","0","0"
"2歳","0","1","5","8","141","17","11","3","5","0","0","1","0","5","2","0","0","0","0","0","0","0","0"
"3歳","0","0","5","14","139","17","5","5","1","0","0","1","0","11","0","0","0","0","0","0","1","0","0"
"4歳","0","0","4","17","114","20","13","15","0","0","0","0","0","11","1","0","0","0","0","1","1","0","0"
"5歳","0","1","1","29","101","10","5","6","0","0","0","1","0","9","5","0","0","0","0","0","1","0","0"
"6歳","0","0","2","39","83","9","4","7","0","0","0","0","0","6","2","0","0","0","0","0","1","0","0"
"7歳","0","0","1","37","72","5","0","4","0","0","0","0","0","6","0","0","0","0","0","0","3","1","0"
"8歳","0","0","3","19","49","2","1","1","0","0","0","0","0","5","2","0","0","1","0","0","0","1","0"
"9歳","0","0","0","13","38","1","3","4","0","0","0","0","0","3","0","0","0","0","0","0","1","0","0"
"10〜14歳","1","0","1","17","103","2","3","3","0","0","0","1","0","4","0","0","0","0","0","0","4","0","0"
"15〜19歳","0","0","0","2","22","0","0","0","0","0","0","0","1","0","0","0","0","2","0","0","0","0","0"
"20〜29歳","0","0","0","17","256","3","1","2","0","0","0","0","0","2","0","0","0","4","0","0","1","1","0"
"30〜39歳","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3","0","0","0","0","0"
"40〜49歳","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","1","0","0"
"50〜59歳","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"60〜69歳","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"70〜79歳","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0"
"80歳以上","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"合計","1","8","24","215","1399","116","62","57","92","1","0","9","1","69","14","2","0","13","0","2","14","4","0"
