"","インフルエンザ","新型コロナウイルス感染症（COVID-19）","RSウイルス感染症","咽頭結膜熱","Ａ群溶血性レンサ球菌咽頭炎","感染性胃腸炎","水痘","手足口病","伝染性紅斑","突発性発しん","ヘルパンギーナ","流行性耳下腺炎","不明発しん症","川崎病","急性出血性結膜炎","流行性角結膜炎","細菌性髄膜炎","無菌性髄膜炎","マイコプラズマ肺炎","クラミジア肺炎(オウム病は除く)","感染性胃腸炎（ロタウイルス）","インフルエンザ入院","COVID-19入院","インフルエンザ定点","小児科定点","眼科定点","基幹定点","インフルエンザ入院定点","COVID-19入院定点"
"区中央部","143","40","4","0","7","69","2","1","12","1","1","0","0","0","0","1","0","1","0","0","0","3","7","","","","","",""
"区南部","107","25","2","3","20","50","1","3","16","1","0","0","0","1","0","0","0","0","0","0","0","2","2","","","","","",""
"区西南部","149","48","4","2","14","54","2","3","26","3","0","1","1","0","0","3","0","0","0","0","0","8","4","","","","","",""
"区西部","159","60","1","0","24","70","1","1","24","4","0","0","0","0","0","0","0","0","2","0","0","9","4","","","","","",""
"区西北部","351","79","10","1","27","89","7","1","33","4","0","0","2","0","0","2","0","0","1","0","0","1","2","","","","","",""
"区東北部","200","71","7","6","21","77","2","3","33","6","1","1","0","0","0","2","0","0","4","0","0","3","1","","","","","",""
"区東部","268","68","2","1","10","93","2","0","36","1","0","0","0","0","0","2","0","0","1","0","0","4","3","","","","","",""
"西多摩","56","23","0","0","1","11","2","2","2","3","0","0","0","0","0","1","0","0","2","0","0","1","4","","","","","",""
"南多摩","295","84","6","0","27","70","3","1","52","3","0","1","1","0","0","1","0","0","0","0","0","2","9","","","","","",""
"北多摩西部","94","42","2","1","12","18","2","0","8","0","0","1","1","0","0","0","0","0","0","0","0","1","2","","","","","",""
"北多摩南部","186","56","4","1","19","72","4","1","29","4","1","1","0","0","0","1","0","0","0","0","0","9","6","","","","","",""
"北多摩北部","132","48","3","1","29","50","1","0","34","2","0","0","0","1","0","1","0","0","2","0","0","4","6","","","","","",""
"島しょ","26","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","2","","","","","",""
"合計","2166","646","45","16","211","723","29","16","305","32","3","5","5","2","0","14","0","1","12","0","0","48","52","","","","","",""
