"","インフルエンザ","RSウイルス感染症","咽頭結膜熱","Ａ群溶血性レンサ球菌咽頭炎","感染性胃腸炎","水痘","手足口病","伝染性紅斑","突発性発しん","百日咳","ヘルパンギーナ","流行性耳下腺炎","不明発しん症","川崎病","急性出血性結膜炎","流行性角結膜炎","細菌性髄膜炎","無菌性髄膜炎","マイコプラズマ肺炎","クラミジア肺炎(オウム病は除く)","感染性胃腸炎（ロタウイルス）","インフルエンザ入院","インフルエンザ定点","小児科定点","眼科定点","基幹定点","インフルエンザ入院定点","COVID-19入院定点"
"区中央部","19","5","1","40","59","4","0","15","6","0","0","0","1","0","0","1","0","0","0","0","0","0","","","","","",""
"区南部","28","3","0","46","122","2","5","17","6","0","0","2","0","0","0","2","0","0","0","0","0","0","","","","","",""
"区西南部","24","1","2","40","113","6","4","10","5","0","0","0","2","0","1","0","0","0","0","0","1","0","","","","","",""
"区西部","28","1","0","33","91","2","2","14","5","0","0","0","0","0","0","2","0","0","0","0","1","0","","","","","",""
"区西北部","22","2","0","52","74","9","3","24","8","0","2","4","0","0","0","2","0","0","0","0","0","0","","","","","",""
"区東北部","42","4","9","50","117","2","1","23","8","0","0","1","0","0","0","1","0","0","0","0","0","0","","","","","",""
"区東部","24","0","5","80","137","7","0","19","10","0","0","8","5","0","0","2","0","0","0","0","1","0","","","","","",""
"西多摩","12","0","1","4","22","1","0","4","2","0","0","5","0","0","0","0","0","0","0","0","0","0","","","","","",""
"南多摩","13","1","2","55","195","23","0","37","10","0","2","3","8","0","0","0","0","0","0","0","0","0","","","","","",""
"北多摩西部","7","0","1","25","36","1","0","9","2","0","0","3","0","0","0","0","0","0","1","0","0","0","","","","","",""
"北多摩南部","25","0","2","25","92","5","4","18","16","2","0","1","1","0","0","1","0","0","1","0","1","0","","","","","",""
"北多摩北部","10","0","1","38","95","8","2","14","5","1","0","2","0","0","0","1","0","0","0","0","0","0","","","","","",""
"島しょ","32","0","0","4","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"合計","286","17","24","492","1153","70","21","204","83","3","4","29","17","0","1","12","0","0","2","0","4","0","","","","","",""
