"","性器クラミジア感染症","性器ヘルペスウイルス感染症","尖圭コンジローマ","淋菌感染症","膣トリコモナス症","梅毒様疾患","メチシリン耐性黄色ブドウ球菌感染症","ペニシリン耐性肺炎球菌感染症","薬剤耐性緑膿菌感染症","STD定点","基幹定点"
"千代田","10","2","5","10","0","1","1","0","0","2","2"
"中央区","12","2","0","3","1","0","0","0","0","3","0"
"みなと","11","37","14","7","0","0","10","4","0","2","1"
"新宿区","45","22","26","30","1","4","15","3","0","7","2"
"文京","5","0","1","2","0","0","2","2","0","1","1"
"台東","2","2","0","0","1","0","0","0","0","2","0"
"墨田区","0","2","4","1","0","0","4","1","0","2","1"
"江東区","13","2","2","9","0","0","0","0","0","2","0"
"品川区","2","1","0","1","0","0","0","0","0","1","0"
"目黒区","0","0","0","0","0","0","0","0","0","0","0"
"大田区","8","0","0","2","0","0","5","0","0","2","1"
"世田谷","0","0","0","0","0","0","1","0","0","0","1"
"渋谷区","7","7","0","0","3","0","1","0","0","4","1"
"中野区","2","0","1","2","1","0","0","0","0","2","1"
"杉並","8","0","0","3","0","0","18","4","1","2","1"
"池袋","24","5","8","10","1","1","3","7","0","3","1"
"北区","2","0","1","0","0","0","0","0","0","1","0"
"荒川区","0","0","0","0","0","0","0","0","0","1","0"
"板橋区","9","6","1","1","0","0","0","0","0","2","1"
"練馬区","0","0","0","0","0","0","0","0","0","0","0"
"足立","2","0","0","3","0","0","0","0","0","2","0"
"葛飾区","0","0","0","0","0","0","8","12","0","0","1"
"江戸川","19","1","0","1","1","0","0","0","0","2","0"
"八王子市","9","5","0","0","0","0","0","0","1","4","1"
"町田市","2","2","0","0","2","0","0","0","0","1","0"
"西多摩","0","0","0","0","0","0","0","0","0","0","1"
"南多摩","0","0","0","0","0","0","0","0","0","0","0"
"多摩立川","11","0","0","0","4","0","0","0","0","2","1"
"多摩府中","0","0","0","0","0","0","46","23","0","3","3"
"多摩小平","0","0","0","0","0","0","0","0","0","1","2"
"島しょ","0","0","0","0","0","0","0","0","0","0","1"
"合計","203","96","63","85","15","6","114","56","2","54","24"
