"","性器クラミジア感染症","性器ヘルペスウイルス感染症","尖圭コンジローマ","淋菌感染症","膣トリコモナス症","梅毒様疾患","メチシリン耐性黄色ブドウ球菌感染症","ペニシリン耐性肺炎球菌感染症","薬剤耐性緑膿菌感染症","STD定点","基幹定点"
"区中央部","17","7","17","8","1","0","1","0","0","",""
"区南部","53","3","7","28","0","0","3","0","0","",""
"区西南部","14","2","2","3","0","0","3","0","0","",""
"区西部","27","1","6","15","0","0","3","0","0","",""
"区西北部","11","0","2","4","0","0","2","0","0","",""
"区東北部","1","0","0","0","0","0","1","0","0","",""
"区東部","14","5","4","6","0","0","2","0","0","",""
"西多摩","0","0","0","0","0","0","0","0","0","",""
"南多摩","0","0","0","0","0","0","1","0","0","",""
"北多摩西部","0","0","0","0","0","0","0","0","0","",""
"北多摩南部","1","0","0","0","0","0","4","0","0","",""
"北多摩北部","0","0","0","0","0","0","0","0","0","",""
"島しょ","0","0","0","0","0","0","0","0","0","",""
"合計","138","18","38","64","1","0","20","0","0","",""
