"","インフルエンザ","新型コロナウイルス感染症（COVID-19）","急性呼吸器感染症（ARI）","RSウイルス感染症","咽頭結膜熱","Ａ群溶血性レンサ球菌咽頭炎","感染性胃腸炎","水痘","手足口病","伝染性紅斑","突発性発しん","ヘルパンギーナ","流行性耳下腺炎","不明発しん症","川崎病","急性出血性結膜炎","流行性角結膜炎","細菌性髄膜炎","無菌性髄膜炎","マイコプラズマ肺炎","クラミジア肺炎(オウム病は除く)","感染性胃腸炎（ロタウイルス）","インフルエンザ入院","COVID-19入院","インフルエンザ/COVID-19定点","急性呼吸器感染症定点","小児科定点","眼科定点","基幹定点","インフルエンザ入院定点","COVID-19入院定点"
"千代田","2","0","61","0","0","3","5","2","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","","",""
"中央区","1","1","98","0","0","2","12","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","","",""
"みなと","0","2","119","1","1","5","11","2","1","0","1","0","0","0","0","0","0","0","0","0","0","0","0","1","","","","","","",""
"新宿区","3","7","147","0","1","4","17","2","2","2","0","0","0","0","0","0","1","0","0","0","0","0","0","0","","","","","","",""
"文京","4","8","265","1","0","8","19","3","0","1","0","0","0","1","0","0","0","0","0","0","0","0","0","0","","","","","","",""
"台東","4","1","155","0","0","0","22","1","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","","",""
"墨田区","1","2","62","0","0","2","6","0","0","2","1","0","0","0","0","0","0","0","0","0","0","1","0","0","","","","","","",""
"江東区","6","1","409","1","1","16","29","4","0","2","2","1","0","1","1","0","2","0","0","0","0","0","0","0","","","","","","",""
"品川区","1","2","150","0","0","8","18","1","1","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","","",""
"目黒区","2","0","138","0","0","5","9","2","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","","",""
"大田区","1","5","291","0","3","10","33","6","3","2","5","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","","",""
"世田谷","7","3","441","0","0","21","29","4","1","2","0","1","0","0","0","0","0","0","0","0","0","1","0","1","","","","","","",""
"渋谷区","1","0","73","0","0","1","8","2","0","0","2","0","0","0","0","0","1","0","0","0","0","0","0","1","","","","","","",""
"中野区","4","1","423","0","0","18","25","5","0","0","2","0","1","0","0","1","0","0","0","0","0","0","0","0","","","","","","",""
"杉並","1","4","229","0","0","15","18","7","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","","",""
"池袋","3","1","213","1","0","8","9","2","2","0","1","0","0","0","0","0","1","0","0","0","0","0","0","0","","","","","","",""
"北区","1","2","214","0","1","8","22","1","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","","",""
"荒川区","2","3","242","0","1","9","15","3","0","5","0","0","0","1","1","0","0","0","0","0","0","0","0","0","","","","","","",""
"板橋区","3","7","303","0","0","7","17","2","0","2","1","1","0","1","0","0","0","0","0","0","0","0","0","0","","","","","","",""
"練馬区","4","3","362","1","1","20","25","7","0","2","1","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","","",""
"足立","2","4","431","2","5","7","32","1","1","7","2","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","","",""
"葛飾区","2","0","214","0","0","2","17","2","3","1","1","0","0","0","0","0","0","0","0","0","0","0","0","3","","","","","","",""
"江戸川","3","10","365","0","4","17","31","3","0","2","1","0","0","1","1","0","0","0","0","0","0","0","0","0","","","","","","",""
"八王子市","0","4","712","2","2","15","56","2","0","8","3","0","2","0","0","0","1","0","0","0","0","0","1","0","","","","","","",""
"町田市","1","1","718","1","0","28","64","7","2","5","1","1","1","0","0","0","0","0","0","0","0","0","0","0","","","","","","",""
"西多摩","1","3","141","0","0","1","7","1","0","12","0","0","1","0","0","0","0","0","0","0","0","0","0","0","","","","","","",""
"南多摩","3","3","266","0","1","12","14","4","1","2","1","0","1","0","0","0","0","0","0","0","0","0","0","0","","","","","","",""
"多摩立川","4","6","283","0","0","13","23","1","0","2","1","0","0","0","0","0","0","0","0","0","0","0","0","1","","","","","","",""
"多摩府中","3","15","755","0","3","25","58","8","0","5","1","0","1","1","0","0","0","0","0","1","0","0","0","1","","","","","","",""
"多摩小平","9","5","504","3","2","32","41","3","0","6","3","1","0","0","0","0","1","0","0","0","0","0","0","0","","","","","","",""
"島しょ","0","0","13","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","","",""
"合計","79","104","8797","13","26","322","692","88","18","76","32","5","7","6","3","1","7","0","0","1","0","2","1","8","","","","","","",""
