"","インフルエンザ","RSウイルス感染症","咽頭結膜熱","Ａ群溶血性レンサ球菌咽頭炎","感染性胃腸炎","水痘","手足口病","伝染性紅斑","突発性発しん","百日咳","風しん","ヘルパンギーナ","麻しん（成人麻しん以外）","流行性耳下腺炎","不明発しん症","川崎病","急性出血性結膜炎","流行性角結膜炎","細菌性髄膜炎","無菌性髄膜炎","マイコプラズマ肺炎","クラミジア肺炎(オウム病は除く)","成人麻しん","インフルエンザ定点","小児科定点","眼科定点","基幹定点","インフルエンザ入院定点","COVID-19入院定点"
"区中央部","3","1","3","5","20","8","3","0","2","0","0","2","0","4","1","0","0","2","0","1","1","2","0","","","","","",""
"区南部","3","0","2","7","49","7","2","1","4","0","0","1","0","7","2","0","0","0","0","0","0","0","0","","","","","",""
"区西南部","1","0","1","10","41","10","1","1","4","0","0","1","0","6","0","0","0","0","0","0","0","0","0","","","","","",""
"区西部","3","0","1","17","54","14","0","1","3","0","0","0","0","6","0","0","0","1","0","1","1","0","0","","","","","",""
"区西北部","1","0","1","5","27","13","2","15","5","1","0","0","0","12","0","1","1","0","0","1","0","0","0","","","","","",""
"区東北部","3","0","0","2","19","10","2","3","3","0","0","1","0","4","0","0","0","0","0","0","0","0","0","","","","","",""
"区東部","4","0","0","12","35","8","0","1","1","0","0","1","0","8","0","0","0","1","0","0","0","0","0","","","","","",""
"西多摩","1","0","2","2","19","3","0","1","1","0","0","2","0","7","0","0","0","0","0","0","0","0","0","","","","","",""
"南多摩","2","1","0","14","21","12","1","2","6","0","1","1","0","14","0","0","0","1","0","0","0","0","0","","","","","",""
"北多摩西部","0","0","0","0","2","3","0","1","2","0","1","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"北多摩南部","0","0","0","3","21","4","1","5","3","0","0","2","0","2","0","0","0","0","0","0","0","0","0","","","","","",""
"北多摩北部","0","0","1","5","13","10","1","1","2","0","0","0","0","1","0","0","0","1","0","0","0","0","0","","","","","",""
"島しょ","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","","","","","",""
"合計","21","2","11","82","321","102","13","32","36","1","2","11","0","72","3","1","1","6","0","3","2","2","0","","","","","",""
