"","インフルエンザ","RSウイルス感染症","咽頭結膜熱","Ａ群溶血性レンサ球菌咽頭炎","感染性胃腸炎","水痘","手足口病","伝染性紅斑","突発性発しん","百日咳","風しん","ヘルパンギーナ","麻しん（成人麻しん以外）","流行性耳下腺炎","不明発しん症","川崎病","急性出血性結膜炎","流行性角結膜炎","細菌性髄膜炎","無菌性髄膜炎","マイコプラズマ肺炎","クラミジア肺炎(オウム病は除く)","成人麻しん","インフルエンザ定点","小児科定点","眼科定点","基幹定点","インフルエンザ入院定点","COVID-19入院定点"
"千代田","14","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"中央区","24","0","0","0","5","5","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"みなと","21","3","1","0","9","1","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","","","","","",""
"新宿区","38","1","0","2","18","1","0","0","1","0","0","0","0","2","0","0","0","2","0","0","1","0","0","","","","","",""
"文京","25","0","0","0","4","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","","","","","",""
"台東","28","0","1","4","10","1","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"墨田区","22","0","0","1","14","1","0","0","1","0","0","0","0","0","1","0","0","0","0","0","0","0","0","","","","","",""
"江東区","39","0","0","2","17","1","0","0","1","0","0","0","0","1","0","0","0","0","0","0","0","0","0","","","","","",""
"品川区","29","0","0","5","33","4","0","0","1","0","0","0","0","2","0","0","0","0","0","0","0","0","0","","","","","",""
"目黒区","16","0","1","1","1","0","0","2","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"大田区","76","0","1","11","52","6","1","2","1","0","0","0","0","1","0","0","0","0","0","0","0","0","0","","","","","",""
"世田谷","68","0","0","1","13","1","0","1","3","0","0","0","0","2","0","0","0","0","0","0","0","0","0","","","","","",""
"渋谷区","24","0","0","0","16","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"中野区","36","0","0","2","17","5","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"杉並","100","0","2","6","22","2","0","1","2","0","0","0","0","1","0","0","0","0","0","0","0","0","0","","","","","",""
"池袋","18","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"北区","48","0","2","6","15","2","0","1","1","0","0","0","0","1","0","0","0","0","0","0","0","0","0","","","","","",""
"荒川区","20","0","2","4","8","2","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"板橋区","38","0","0","0","6","2","0","1","0","0","0","0","0","3","0","0","0","0","0","0","0","0","0","","","","","",""
"練馬区","82","0","1","4","12","6","0","1","0","0","0","0","0","6","0","0","0","0","0","0","0","0","0","","","","","",""
"足立","22","0","0","4","7","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"葛飾区","75","0","0","8","7","9","0","2","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","","","","","",""
"江戸川","83","0","3","15","20","4","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"八王子","45","0","1","16","3","2","1","2","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","","","","","",""
"町田市","68","0","0","11","29","1","0","0","0","0","0","0","0","1","1","0","0","0","0","0","0","0","0","","","","","",""
"西多摩","140","0","2","3","13","5","0","0","2","0","0","0","0","3","0","0","0","0","0","0","0","0","0","","","","","",""
"南多摩","28","0","0","2","16","2","0","0","3","0","0","0","0","1","0","0","0","0","0","0","0","0","0","","","","","",""
"多摩立川","60","0","0","0","8","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"多摩府中","130","0","0","3","23","0","0","0","2","0","0","0","0","1","0","0","0","0","0","0","0","0","0","","","","","",""
"多摩小平","143","2","5","15","20","2","0","3","4","0","0","0","0","5","0","0","0","0","0","0","0","0","0","","","","","",""
"島しょ","6","0","0","4","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"合計","1566","6","22","131","419","65","2","18","29","0","0","0","0","34","3","0","0","2","0","0","1","0","0","","","","","",""
