"","インフルエンザ","新型コロナウイルス感染症（COVID-19）","RSウイルス感染症","咽頭結膜熱","Ａ群溶血性レンサ球菌咽頭炎","感染性胃腸炎","水痘","手足口病","伝染性紅斑","突発性発しん","ヘルパンギーナ","流行性耳下腺炎","不明発しん症","川崎病","急性出血性結膜炎","流行性角結膜炎","細菌性髄膜炎","無菌性髄膜炎","マイコプラズマ肺炎","クラミジア肺炎(オウム病は除く)","感染性胃腸炎（ロタウイルス）","インフルエンザ入院","COVID-19入院","ＩＣＵ入室（インフルエンザ入院）","人工呼吸器の利用（インフルエンザ入院）","頭部ＣＴ検査（インフルエンザ入院）","頭部ＭＲＩ検査（インフルエンザ入院）","脳波検査	（インフルエンザ入院）","いずれにも該当せず（インフルエンザ入院）","頭部検査	（インフルエンザ入院）","ＩＣＵ入室（COVID-19入院）","人工呼吸器の利用（COVID-19入院）","いずれにも該当せず（COVID-19入院）"
"〜5ヶ月","15","7","8","1","0","12","0","1","0","2","0","0","0","0","0","0","0","0","0","0","1","2","3","0","0","0","0","0","2","0","0","0","3"
"〜1歳","40","11","8","3","1","90","0","7","5","12","0","0","0","0","0","0","0","0","1","0","0","0","4","0","0","0","0","0","0","0","0","1","3"
"1歳","113","11","31","24","6","153","3","40","19","41","0","1","0","0","0","2","0","0","2","0","0","2","1","0","0","2","0","1","0","2","0","0","1"
"2歳","163","9","9","14","24","159","1","47","45","6","0","1","0","0","0","1","0","0","2","0","0","5","0","0","0","0","0","0","5","0","0","0","0"
"3歳","171","10","7","8","43","124","5","28","82","2","0","2","0","0","0","3","0","0","4","0","0","2","1","0","0","0","0","0","2","0","0","0","1"
"4歳","203","5","2","14","90","139","7","45","106","1","0","1","0","0","0","2","0","1","1","0","0","1","0","0","0","0","0","0","1","0","0","0","0"
"5歳","236","7","1","6","70","125","10","36","123","0","1","3","2","0","0","0","0","0","3","0","0","2","0","0","0","2","0","1","0","2","0","0","0"
"6歳","308","10","1","4","110","120","10","21","145","1","0","1","1","0","0","3","0","0","2","0","0","1","0","0","0","0","0","0","1","0","0","0","0"
"7歳","326","8","2","2","101","107","15","15","60","1","1","3","1","0","0","1","1","0","3","0","0","3","0","0","0","1","0","0","2","1","0","0","0"
"8歳","353","6","0","2","88","82","17","14","60","0","0","1","1","0","0","0","0","0","5","0","0","3","0","1","1","1","0","1","2","1","0","0","0"
"9歳","410","7","1","1","58","69","15","5","47","0","0","1","1","0","0","0","0","0","6","0","0","1","0","0","0","0","0","0","1","0","0","0","0"
"10〜14歳","1696","59","2","6","98","201","30","11","48","0","0","1","0","0","0","0","0","0","13","0","0","9","1","1","0","0","0","0","8","0","0","0","1"
"15〜19歳","736","57","0","0","7","32","0","1","1","0","0","0","0","0","0","0","0","0","9","0","0","2","1","0","0","0","0","0","2","0","0","0","1"
"20〜29歳","465","113","2","1","30","117","2","6","8","0","0","0","1","0","0","3","0","0","3","0","0","6","2","3","3","0","0","0","3","0","0","0","2"
"30〜39歳","448","115","0","0","0","0","0","0","0","0","0","0","0","0","0","4","0","1","0","0","0","3","0","0","0","1","0","0","2","1","0","0","0"
"40〜49歳","692","119","0","0","0","0","0","0","0","0","0","0","0","0","0","5","0","0","5","0","0","3","0","1","0","0","0","0","2","0","0","0","0"
"50〜59歳","515","152","0","0","0","0","0","0","0","0","0","0","0","0","0","3","0","0","1","0","0","4","0","1","0","1","0","0","3","1","0","0","0"
"60〜69歳","227","104","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","10","10","1","0","2","0","0","8","2","1","1","9"
"70〜79歳","80","62","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","3","0","0","15","16","2","2","1","0","0","11","1","2","1","14"
"80歳以上","59","52","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","23","40","0","1","2","1","0","20","2","1","0","39"
"合計","7256","924","74","86","726","1530","115","277","749","66","2","15","7","0","0","30","1","2","63","0","1","97","79","10","7","13","1","3","75","13","4","3","74"
