"","性器クラミジア感染症","性器ヘルペスウイルス感染症","尖圭コンジローマ","淋菌感染症","膣トリコモナス症","梅毒様疾患","メチシリン耐性黄色ブドウ球菌感染症","ペニシリン耐性肺炎球菌感染症","薬剤耐性緑膿菌感染症","STD定点","基幹定点"
"千代田","13","6","3","12","0","0","0","0","0","2","2"
"中央区","7","1","1","3","1","0","0","0","0","3","0"
"みなと","6","7","3","2","1","0","7","15","0","2","1"
"新宿区","26","21","23","18","1","2","16","4","0","6","2"
"文京","1","0","0","2","0","0","2","2","1","1","1"
"台東","7","5","1","4","2","0","0","0","0","3","0"
"墨田区","6","1","1","5","0","0","1","5","1","2","1"
"江東区","5","7","3","10","1","0","0","0","0","2","0"
"品川区","0","1","0","0","0","0","0","0","0","1","0"
"目黒区","0","0","0","0","0","0","0","0","0","0","0"
"大田区","6","0","0","3","0","0","2","0","1","2","1"
"世田谷","0","0","0","0","0","0","5","0","0","0","2"
"渋谷区","11","8","7","0","0","0","1","1","0","4","1"
"中野区","4","0","1","5","1","2","0","0","0","2","1"
"杉並","1","1","2","0","0","0","13","1","0","1","1"
"池袋","19","10","8","5","0","1","7","4","0","3","1"
"北区","0","1","2","0","0","0","0","0","0","1","0"
"荒川区","1","0","1","0","0","0","0","0","0","1","0"
"板橋区","6","1","0","4","1","0","0","0","0","2","1"
"練馬区","0","0","0","0","0","0","0","0","0","0","0"
"足立","2","1","1","1","0","0","0","0","0","2","0"
"葛飾区","0","0","0","0","0","0","6","3","0","0","1"
"江戸川","14","2","1","4","0","0","0","0","0","2","0"
"八王子市","5","2","2","0","0","0","1","0","0","4","1"
"町田市","2","0","1","0","0","0","0","0","0","1","0"
"西多摩","0","0","0","0","0","0","0","0","0","0","1"
"南多摩","0","0","0","0","0","0","0","0","0","0","0"
"多摩立川","24","2","1","2","0","0","0","0","0","2","1"
"多摩府中","0","0","0","0","0","0","28","4","0","3","2"
"多摩小平","2","0","0","0","0","0","10","8","0","1","2"
"島しょ","0","0","0","0","0","0","3","0","0","0","1"
"合計","168","77","62","80","8","5","102","47","3","53","24"
