"","インフルエンザ","新型コロナウイルス感染症（COVID-19）","急性呼吸器感染症（ARI）","RSウイルス感染症","咽頭結膜熱","Ａ群溶血性レンサ球菌咽頭炎","感染性胃腸炎","水痘","手足口病","伝染性紅斑","突発性発しん","ヘルパンギーナ","流行性耳下腺炎","不明発しん症","川崎病","急性出血性結膜炎","流行性角結膜炎","細菌性髄膜炎","無菌性髄膜炎","マイコプラズマ肺炎","クラミジア肺炎(オウム病は除く)","感染性胃腸炎（ロタウイルス）","インフルエンザ入院","COVID-19入院","インフルエンザ/COVID-19定点","急性呼吸器感染症定点","小児科定点","眼科定点","基幹定点","インフルエンザ入院定点","COVID-19入院定点"
"千代田","0","7","83","0","0","3","1","0","1","0","0","0","1","0","0","0","0","0","0","0","0","0","0","7","","","","","","",""
"中央区","0","1","113","1","0","0","14","1","0","1","0","5","0","0","0","0","0","0","0","0","0","0","0","0","","","","","","",""
"みなと","1","3","203","0","1","7","13","2","0","0","1","12","1","1","0","0","0","0","0","0","1","0","0","2","","","","","","",""
"新宿区","0","16","181","3","0","3","15","3","0","0","0","2","0","1","0","0","0","0","1","0","0","0","0","0","","","","","","",""
"文京","0","16","279","1","4","7","16","5","0","0","0","3","0","1","0","0","0","0","0","0","0","0","0","0","","","","","","",""
"台東","2","0","220","2","0","2","37","0","1","4","2","5","0","0","0","0","0","0","0","0","0","0","0","0","","","","","","",""
"墨田区","1","13","83","1","2","3","9","0","0","0","1","1","0","1","0","0","0","0","0","0","0","0","0","0","","","","","","",""
"江東区","0","15","444","1","4","15","47","1","3","0","1","10","1","1","0","0","0","0","0","0","0","0","0","0","","","","","","",""
"品川区","0","12","185","0","1","7","21","1","1","1","0","3","0","0","0","0","0","0","0","0","0","0","0","0","","","","","","",""
"目黒区","0","3","130","0","0","3","14","3","1","0","1","8","1","0","0","0","0","0","0","0","0","0","0","0","","","","","","",""
"大田区","5","31","421","1","5","27","53","2","27","0","1","13","0","1","0","0","0","0","0","0","0","0","0","1","","","","","","",""
"世田谷","3","19","634","1","1","14","42","4","4","4","2","13","0","1","0","0","2","0","0","1","0","0","0","6","","","","","","",""
"渋谷区","3","12","116","1","0","0","10","1","1","1","1","2","0","0","0","0","0","0","0","0","0","0","0","2","","","","","","",""
"中野区","0","14","435","3","0","17","14","2","0","1","1","7","0","0","0","0","0","0","0","0","0","0","0","0","","","","","","",""
"杉並","3","18","265","3","2","8","23","2","1","0","1","1","0","3","0","0","0","0","0","1","0","0","0","3","","","","","","",""
"池袋","2","8","259","0","0","5","14","0","0","0","1","2","0","0","0","0","0","0","0","1","0","0","0","0","","","","","","",""
"北区","2","20","310","2","3","12","27","2","4","1","1","4","0","0","0","0","0","0","0","0","0","0","0","0","","","","","","",""
"荒川区","0","6","250","6","1","11","18","0","3","5","1","3","0","0","0","0","0","0","0","0","0","0","0","0","","","","","","",""
"板橋区","1","21","331","1","5","4","21","2","2","0","2","6","0","1","0","0","0","0","0","0","0","0","0","2","","","","","","",""
"練馬区","4","26","469","8","3","20","45","7","2","0","3","11","0","1","0","0","0","0","0","0","0","0","0","0","","","","","","",""
"足立","2","23","523","1","7","18","37","0","2","6","3","3","1","0","0","0","0","0","0","0","0","0","0","0","","","","","","",""
"葛飾区","2","19","294","0","0","3","17","4","1","2","1","0","0","0","0","0","0","0","0","0","1","0","0","4","","","","","","",""
"江戸川","0","33","491","1","5","17","36","3","10","2","2","4","0","1","0","0","1","0","0","0","0","0","0","0","","","","","","",""
"八王子市","1","29","944","2","7","24","58","5","2","12","4","4","0","0","0","0","0","0","0","0","0","0","0","1","","","","","","",""
"町田市","1","12","869","1","0","31","92","7","7","2","8","14","3","3","1","0","0","0","0","0","0","0","0","0","","","","","","",""
"西多摩","0","8","109","0","1","4","13","0","0","3","1","1","0","0","0","0","0","0","0","1","0","0","0","1","","","","","","",""
"南多摩","0","16","389","2","2","10","21","7","0","0","1","2","2","1","0","0","0","0","0","0","0","0","0","0","","","","","","",""
"多摩立川","0","17","471","0","0","23","32","8","0","4","1","3","2","0","0","0","0","0","0","0","0","0","0","2","","","","","","",""
"多摩府中","9","38","1055","4","5","44","60","10","7","3","1","6","2","6","0","0","0","0","0","0","0","0","0","4","","","","","","",""
"多摩小平","6","27","790","4","3","39","84","4","1","3","3","16","0","0","0","0","0","0","1","0","0","0","0","1","","","","","","",""
"島しょ","0","3","9","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","","","","","","",""
"合計","48","486","11355","50","62","381","904","86","81","55","45","164","14","23","1","0","3","0","2","5","2","0","0","36","","","","","","",""
