"","性器クラミジア感染症","性器ヘルペスウイルス感染症","尖圭コンジローマ","淋菌感染症","膣トリコモナス症","梅毒様疾患","メチシリン耐性黄色ブドウ球菌感染症","ペニシリン耐性肺炎球菌感染症","薬剤耐性緑膿菌感染症","STD定点","基幹定点"
"区中央部","55","46","5","13","22","0","5","6","0","",""
"区南部","2","0","0","0","0","0","0","0","0","",""
"区西南部","0","0","0","0","0","0","9","7","0","",""
"区西部","11","5","3","5","2","1","17","9","2","",""
"区西北部","13","0","1","2","2","0","10","1","0","",""
"区東北部","0","0","2","1","0","0","0","0","0","",""
"区東部","6","3","0","1","0","0","4","0","0","",""
"西多摩","0","0","0","0","0","0","0","0","0","",""
"南多摩","8","1","1","0","11","0","4","0","0","",""
"北多摩西部","9","0","1","10","1","0","0","0","0","",""
"北多摩南部","1","0","0","0","0","0","0","0","0","",""
"北多摩北部","0","0","0","0","0","0","1","1","0","",""
"島しょ","0","0","0","0","0","0","1","0","0","",""
"合計","105","55","13","32","38","1","51","24","2","",""
