"","インフルエンザ","RSウイルス感染症","咽頭結膜熱","Ａ群溶血性レンサ球菌咽頭炎","感染性胃腸炎","水痘","手足口病","伝染性紅斑","突発性発しん","百日咳","ヘルパンギーナ","流行性耳下腺炎","不明発しん症","川崎病","急性出血性結膜炎","流行性角結膜炎","細菌性髄膜炎","無菌性髄膜炎","マイコプラズマ肺炎","クラミジア肺炎(オウム病は除く)","インフルエンザ入院","ＩＣＵ入室（インフルエンザ入院）","人工呼吸器の利用（インフルエンザ入院）","頭部ＣＴ検査（インフルエンザ入院）","頭部ＭＲＩ検査（インフルエンザ入院）","脳波検査	（インフルエンザ入院）","いずれにも該当せず（インフルエンザ入院）","頭部検査	（インフルエンザ入院）"
"〜5ヶ月","2","7","0","1","51","4","0","0","6","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"〜1歳","19","12","7","4","298","13","0","0","84","2","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1歳","70","22","8","29","678","49","7","0","70","0","1","3","3","1","1","1","0","0","4","0","3","0","0","0","0","0","3","0"
"2歳","91","5","5","28","375","32","2","2","9","0","0","3","2","0","0","0","0","0","1","0","1","0","0","0","0","0","1","0"
"3歳","123","0","3","39","297","36","1","4","2","0","0","9","1","1","0","1","0","0","3","0","2","0","0","0","0","0","2","0"
"4歳","120","0","2","59","239","21","1","4","1","1","1","5","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"5歳","126","1","3","77","202","23","0","5","1","0","1","9","1","0","0","1","0","0","1","0","0","0","0","0","0","0","0","0"
"6歳","102","0","2","52","118","12","2","3","2","0","0","8","1","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0"
"7歳","96","0","2","44","136","7","1","3","1","0","0","2","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"8歳","49","0","0","39","83","6","0","1","0","0","1","3","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0"
"9歳","38","0","0","21","79","0","0","4","0","0","0","4","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10〜14歳","153","0","0","33","153","3","0","4","1","0","0","1","0","0","0","0","0","0","4","0","1","0","0","0","0","0","1","0"
"15〜19歳","100","0","0","1","37","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0"
"20〜29歳","146","0","2","30","257","0","0","1","0","2","0","1","1","0","0","1","0","1","0","0","0","0","0","0","0","0","0","0"
"30〜39歳","140","0","0","0","0","0","0","0","0","0","0","0","0","0","0","4","0","0","1","0","0","0","0","0","0","0","0","0"
"40〜49歳","108","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3","0","0","0","0","0","0","0","0","0","0","0","0"
"50〜59歳","64","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","2","0","0","0","0","0","2","0"
"60〜69歳","23","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","1","0","0","0","0","0","1","0"
"70〜79歳","12","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","2","0","0","0","0","0","2","0"
"80歳以上","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","1","0"
"合計","1585","47","34","457","3003","206","14","31","177","6","4","48","13","3","1","16","0","1","16","0","13","0","0","0","0","0","13","0"
