"","インフルエンザ","RSウイルス感染症","咽頭結膜熱","Ａ群溶血性レンサ球菌咽頭炎","感染性胃腸炎","水痘","手足口病","伝染性紅斑","突発性発しん","百日咳","風しん","ヘルパンギーナ","麻しん（成人麻しん以外）","流行性耳下腺炎","不明発しん症","川崎病","急性出血性結膜炎","流行性角結膜炎","細菌性髄膜炎","無菌性髄膜炎","マイコプラズマ肺炎","クラミジア肺炎(オウム病は除く)","成人麻しん","インフルエンザ定点","小児科定点","眼科定点","基幹定点","インフルエンザ入院定点","COVID-19入院定点"
"区中央部","0","4","5","20","35","16","2","5","6","0","0","1","1","4","1","0","0","2","0","0","0","0","3","","","","","",""
"区南部","0","0","5","23","50","12","1","9","1","0","0","5","1","4","1","0","0","0","0","0","0","0","2","","","","","",""
"区西南部","0","1","8","18","48","8","2","5","2","0","0","1","1","3","1","0","2","5","0","0","0","0","1","","","","","",""
"区西部","0","1","15","23","61","8","3","5","3","0","0","3","0","2","1","0","0","1","0","0","2","0","2","","","","","",""
"区西北部","2","0","6","12","32","10","3","4","13","0","0","3","2","2","1","0","0","3","0","0","0","0","1","","","","","",""
"区東北部","0","0","6","9","40","6","1","3","8","1","0","1","1","3","3","1","2","1","0","0","5","1","0","","","","","",""
"区東部","0","1","7","22","76","8","2","2","8","0","0","1","2","7","2","1","0","1","0","0","0","0","0","","","","","",""
"西多摩","0","0","2","4","11","5","1","2","3","0","0","1","0","1","0","0","0","0","0","0","1","0","2","","","","","",""
"南多摩","1","0","3","30","75","34","6","13","10","0","0","11","1","2","3","1","0","2","0","0","0","0","0","","","","","",""
"北多摩西部","0","0","0","0","4","1","1","1","0","0","0","0","0","1","2","0","0","1","0","0","0","0","0","","","","","",""
"北多摩南部","0","0","2","4","19","8","2","2","6","0","0","2","0","1","1","1","0","0","0","0","0","0","0","","","","","",""
"北多摩北部","2","1","6","13","25","7","1","2","4","0","1","3","1","0","0","0","0","1","0","0","0","0","1","","","","","",""
"島しょ","0","0","0","0","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"合計","5","8","65","178","479","123","25","53","64","1","1","32","10","30","16","4","4","17","0","0","8","1","12","","","","","",""
