"","インフルエンザ","RSウイルス感染症","咽頭結膜熱","Ａ群溶血性レンサ球菌咽頭炎","感染性胃腸炎","水痘","手足口病","伝染性紅斑","突発性発しん","百日咳","ヘルパンギーナ","流行性耳下腺炎","不明発しん症","川崎病","急性出血性結膜炎","流行性角結膜炎","細菌性髄膜炎","無菌性髄膜炎","マイコプラズマ肺炎","クラミジア肺炎(オウム病は除く)","インフルエンザ入院","ＩＣＵ入室（インフルエンザ入院）","人工呼吸器の利用（インフルエンザ入院）","頭部ＣＴ検査（インフルエンザ入院）","頭部ＭＲＩ検査（インフルエンザ入院）","脳波検査	（インフルエンザ入院）","いずれにも該当せず（インフルエンザ入院）","頭部検査	（インフルエンザ入院）"
"〜5ヶ月","9","14","0","0","11","1","0","0","2","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"〜1歳","39","11","2","4","56","13","2","1","25","0","0","0","1","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0"
"1歳","107","17","17","8","157","38","7","2","23","0","2","1","4","2","0","0","0","0","0","0","3","0","0","0","0","0","3","0"
"2歳","116","4","8","18","83","16","5","0","3","0","0","1","2","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0"
"3歳","140","4","5","18","68","24","1","2","1","0","0","4","1","1","0","1","0","0","1","0","1","0","0","0","0","0","1","0"
"4歳","150","1","4","32","86","45","2","2","0","0","0","2","0","2","0","0","0","0","2","0","0","0","0","0","0","0","0","0"
"5歳","140","0","6","38","71","26","1","2","0","0","0","5","0","0","0","0","0","0","0","0","1","0","0","0","0","0","1","0"
"6歳","140","0","1","34","71","11","0","4","0","0","0","1","0","0","0","1","0","0","0","0","1","0","0","0","0","0","1","0"
"7歳","107","0","5","23","60","13","0","3","0","0","0","5","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"8歳","85","0","2","17","56","7","0","1","0","0","0","1","0","0","0","0","0","0","0","0","1","0","0","0","0","0","1","0"
"9歳","68","0","2","13","59","5","0","1","0","0","0","4","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10〜14歳","326","0","0","25","210","5","2","1","0","0","0","1","0","0","0","0","0","0","0","0","1","0","0","0","0","0","1","0"
"15〜19歳","217","0","0","3","75","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"20〜29歳","344","0","2","8","212","2","0","0","0","0","0","1","1","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0"
"30〜39歳","386","0","0","0","0","0","0","0","0","0","0","0","0","0","0","6","0","0","0","0","1","0","0","0","0","0","1","0"
"40〜49歳","366","0","0","0","0","0","0","0","0","0","0","0","0","0","0","6","0","0","0","0","0","0","0","0","0","0","0","0"
"50〜59歳","171","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0"
"60〜69歳","107","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","1","0"
"70〜79歳","58","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","1","7","0","0","0","0","0","7","0"
"80歳以上","23","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","6","0","0","0","0","0","6","0"
"合計","3099","51","54","241","1275","206","20","19","54","3","2","26","9","5","1","16","0","0","6","2","23","0","0","0","0","0","23","0"
