"","性器クラミジア感染症","性器ヘルペスウイルス感染症","尖圭コンジローマ","淋菌感染症","膣トリコモナス症","梅毒様疾患","メチシリン耐性黄色ブドウ球菌感染症","ペニシリン耐性肺炎球菌感染症","薬剤耐性緑膿菌感染症"
"0歳","0","0","0","0","0","0","7","10","0"
"1〜4歳","0","0","0","0","0","0","0","18","1"
"5〜9歳","0","0","0","0","0","0","3","1","0"
"10〜14歳","0","0","0","0","0","0","1","0","0"
"15〜19歳","7","4","0","1","0","0","1","0","0"
"20〜24歳","17","2","3","8","0","0","0","0","0"
"25〜29歳","24","9","12","20","0","0","1","0","0"
"30〜34歳","19","10","8","16","0","0","5","0","0"
"35〜39歳","18","7","13","5","0","1","0","1","0"
"40〜44歳","9","5","5","9","1","0","3","1","0"
"45〜49歳","11","4","1","5","1","1","2","1","0"
"50〜54歳","2","2","4","4","0","0","1","0","0"
"55〜59歳","1","2","1","3","0","0","9","0","0"
"60〜64歳","2","0","0","1","0","0","4","1","0"
"65〜69歳","1","2","1","0","0","1","5","2","0"
"70歳以上","0","1","0","0","0","0","44","4","1"
"合計","111","48","48","72","2","3","86","39","2"
