"","インフルエンザ","RSウイルス感染症","咽頭結膜熱","Ａ群溶血性レンサ球菌咽頭炎","感染性胃腸炎","水痘","手足口病","伝染性紅斑","突発性発しん","百日咳","ヘルパンギーナ","流行性耳下腺炎","不明発しん症","川崎病","急性出血性結膜炎","流行性角結膜炎","細菌性髄膜炎","無菌性髄膜炎","マイコプラズマ肺炎","クラミジア肺炎(オウム病は除く)","感染性胃腸炎（ロタウイルス）","インフルエンザ入院","インフルエンザ定点","小児科定点","眼科定点","基幹定点","インフルエンザ入院定点","COVID-19入院定点"
"区中央部","31","2","1","26","64","5","0","4","8","1","0","4","0","0","0","0","0","0","0","0","0","0","","","","","",""
"区南部","34","1","3","42","111","4","1","12","5","0","0","0","1","1","0","1","0","0","0","0","0","0","","","","","",""
"区西南部","49","2","3","36","96","4","1","12","2","0","0","1","2","0","0","0","1","0","0","0","0","2","","","","","",""
"区西部","58","5","3","26","85","1","0","11","4","0","0","0","1","2","0","0","0","0","0","0","0","1","","","","","",""
"区西北部","41","8","2","37","104","4","0","19","12","0","0","7","0","0","0","1","0","1","1","0","0","1","","","","","",""
"区東北部","50","4","4","36","125","8","7","7","7","0","0","1","0","0","0","1","0","0","0","2","0","0","","","","","",""
"区東部","50","0","1","50","150","6","3","11","11","0","0","6","3","1","0","1","0","0","0","0","0","2","","","","","",""
"西多摩","13","0","0","4","31","2","0","4","0","0","0","3","0","0","0","0","0","0","0","0","0","0","","","","","",""
"南多摩","63","0","0","90","160","28","0","27","8","0","0","2","1","0","0","1","0","0","0","0","0","0","","","","","",""
"北多摩西部","29","1","0","19","38","4","0","3","3","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"北多摩南部","30","3","4","32","82","15","5","8","11","0","0","2","1","0","0","0","0","0","0","0","0","0","","","","","",""
"北多摩北部","50","1","1","35","55","4","0","6","3","0","1","4","0","0","0","0","0","0","0","0","0","2","","","","","",""
"島しょ","2","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"合計","500","27","22","433","1101","87","17","124","74","1","1","30","9","4","0","5","1","1","1","2","0","8","","","","","",""
