"","インフルエンザ","RSウイルス感染症","咽頭結膜熱","Ａ群溶血性レンサ球菌咽頭炎","感染性胃腸炎","水痘","手足口病","伝染性紅斑","突発性発しん","ヘルパンギーナ","流行性耳下腺炎","不明発しん症","川崎病","急性出血性結膜炎","流行性角結膜炎","細菌性髄膜炎","無菌性髄膜炎","マイコプラズマ肺炎","クラミジア肺炎(オウム病は除く)","感染性胃腸炎（ロタウイルス）","インフルエンザ入院","インフルエンザ定点","小児科定点","眼科定点","基幹定点","インフルエンザ入院定点","COVID-19入院定点"
"区中央部","152","1","2","35","61","4","3","1","4","0","1","1","0","0","0","0","0","1","0","0","2","","","","","",""
"区南部","172","1","1","31","120","4","0","2","4","0","1","0","0","0","0","0","0","0","0","0","0","","","","","",""
"区西南部","271","6","3","29","92","8","3","0","1","0","1","0","0","0","1","0","1","3","0","0","3","","","","","",""
"区西部","247","5","1","31","114","3","1","1","6","0","1","2","1","0","1","0","0","2","0","0","6","","","","","",""
"区西北部","313","2","4","46","141","1","1","0","6","9","0","0","1","0","1","0","0","0","0","0","5","","","","","",""
"区東北部","311","3","3","39","115","3","2","4","5","0","1","1","0","0","0","0","1","0","0","0","1","","","","","",""
"区東部","202","1","1","47","106","9","1","1","4","0","0","0","1","0","1","0","0","2","0","0","3","","","","","",""
"西多摩","99","0","2","5","20","0","1","0","1","0","0","1","0","0","0","0","0","1","0","0","0","","","","","",""
"南多摩","394","3","4","69","149","16","2","1","1","1","1","0","1","0","1","0","0","0","0","0","1","","","","","",""
"北多摩西部","122","1","2","11","40","3","0","1","2","0","2","0","0","0","0","0","0","0","0","0","0","","","","","",""
"北多摩南部","291","1","1","30","90","3","1","2","4","0","2","1","0","0","2","0","1","2","1","0","4","","","","","",""
"北多摩北部","190","2","6","30","64","4","0","1","3","0","0","0","0","0","0","0","0","0","0","0","2","","","","","",""
"島しょ","5","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"合計","2769","26","30","403","1112","58","15","14","41","10","10","6","4","0","7","0","3","11","1","0","27","","","","","",""
