"","インフルエンザ","RSウイルス感染症","咽頭結膜熱","Ａ群溶血性レンサ球菌咽頭炎","感染性胃腸炎","水痘","手足口病","伝染性紅斑","突発性発しん","百日咳","ヘルパンギーナ","流行性耳下腺炎","不明発しん症","川崎病","急性出血性結膜炎","流行性角結膜炎","細菌性髄膜炎","無菌性髄膜炎","マイコプラズマ肺炎","クラミジア肺炎(オウム病は除く)","インフルエンザ入院","ＩＣＵ入室（インフルエンザ入院）","人工呼吸器の利用（インフルエンザ入院）","頭部ＣＴ検査（インフルエンザ入院）","頭部ＭＲＩ検査（インフルエンザ入院）","脳波検査	（インフルエンザ入院）","いずれにも該当せず（インフルエンザ入院）","頭部検査	（インフルエンザ入院）"
"〜5ヶ月","0","4","0","0","6","2","18","0","2","0","2","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0"
"〜1歳","0","4","2","1","42","2","183","0","26","0","46","1","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1歳","1","8","13","7","57","9","491","4","56","0","128","2","5","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2歳","1","1","12","7","37","10","283","1","7","0","90","1","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"3歳","0","1","10","17","38","16","209","1","3","0","81","6","1","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0"
"4歳","0","0","13","25","30","12","166","3","1","0","71","5","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"5歳","0","0","16","26","37","13","100","0","0","0","50","5","1","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0"
"6歳","0","0","1","15","21","9","41","1","0","0","20","3","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0"
"7歳","0","0","6","14","16","2","19","1","1","0","20","3","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0"
"8歳","0","0","0","12","13","3","15","3","0","0","19","3","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"9歳","0","0","1","11","8","0","11","1","0","0","8","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10〜14歳","0","0","4","11","29","3","16","1","0","0","10","5","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0"
"15〜19歳","1","0","0","2","10","1","3","0","0","0","1","0","0","0","0","1","1","0","1","0","0","0","0","0","0","0","0","0"
"20〜29歳","1","0","2","19","59","0","46","2","0","0","6","2","0","0","0","3","0","0","0","0","0","0","0","0","0","0","0","0"
"30〜39歳","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","4","0","0","0","0","0","0","0","0","0","0","0","0"
"40〜49歳","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0"
"50〜59歳","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0"
"60〜69歳","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0"
"70〜79歳","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","1","0","0","0","0","0","0","0","0","0","0"
"80歳以上","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0"
"合計","6","18","80","167","403","82","1601","18","96","0","552","36","10","1","0","15","1","3","3","2","0","0","0","0","0","0","0","0"
