"","インフルエンザ","RSウイルス感染症","咽頭結膜熱","Ａ群溶血性レンサ球菌咽頭炎","感染性胃腸炎","水痘","手足口病","伝染性紅斑","突発性発しん","百日咳","風しん","ヘルパンギーナ","麻しん（成人麻しん以外）","流行性耳下腺炎","不明発しん症","川崎病","急性出血性結膜炎","流行性角結膜炎","急性脳炎(日本脳炎を除く)","細菌性髄膜炎","無菌性髄膜炎","マイコプラズマ肺炎","クラミジア肺炎(オウム病は除く)","成人麻しん","インフルエンザ定点","小児科定点","眼科定点","基幹定点","インフルエンザ入院定点","COVID-19入院定点"
"千代田","15","0","0","0","7","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0","1","0","0","0","","","","","",""
"中央区","6","0","0","0","1","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","","","","","",""
"みなと","14","0","0","0","9","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"新宿区","34","0","0","0","30","0","0","3","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"文京","11","0","0","6","7","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","1","","","","","",""
"台東","42","0","0","1","22","4","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"墨田区","23","0","0","0","14","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"江東区","21","0","0","4","14","0","0","0","0","0","0","0","0","2","0","0","0","2","0","0","0","0","0","0","","","","","",""
"品川区","45","0","0","1","32","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"目黒区","6","0","0","2","17","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"大田区","53","0","0","3","44","0","0","2","4","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"世田谷","35","0","1","2","30","5","0","1","0","0","0","0","1","5","0","0","0","0","0","0","0","0","0","0","","","","","",""
"渋谷区","39","0","1","2","38","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"中野区","53","0","0","0","36","3","0","2","2","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","","","","","",""
"杉並","8","0","0","0","16","2","0","1","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","","","","","",""
"池袋","4","0","0","0","3","0","0","0","0","0","0","1","0","0","0","0","0","2","0","0","0","0","0","0","","","","","",""
"長崎","0","0","0","0","6","1","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"北区","53","0","1","3","15","8","0","1","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","","","","","",""
"荒川区","12","0","0","0","7","2","0","0","0","0","0","1","0","1","0","0","0","1","0","0","0","0","0","0","","","","","",""
"板橋区","39","0","1","0","13","3","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"練馬区","74","0","0","1","16","0","0","2","1","0","0","0","0","3","0","0","0","0","0","0","0","0","0","0","","","","","",""
"足立","68","0","0","0","19","6","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","","","","","",""
"葛飾区","68","0","5","1","10","12","0","1","1","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","","","","","",""
"江戸川","39","0","0","29","34","3","0","1","2","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","","","","","",""
"八王子","24","0","0","1","9","1","1","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"秋川","9","0","0","0","14","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"町田市","25","0","0","0","18","0","0","0","0","0","0","0","0","0","1","0","0","1","0","0","0","0","0","0","","","","","",""
"多摩川","23","0","0","1","0","0","0","0","2","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","","","","","",""
"南多摩","56","0","0","1","17","1","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"多摩立川","37","0","0","0","11","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"村山大和","28","0","0","1","10","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"府中小金井","8","0","0","0","8","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"狛江調布","24","0","0","0","21","0","0","0","1","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","","","","","",""
"三鷹武蔵野","38","0","0","2","8","2","0","0","1","0","0","0","0","6","0","0","0","0","0","0","0","0","0","0","","","","","",""
"多摩小平","26","0","0","1","27","0","0","0","1","0","0","0","0","3","0","0","0","0","0","0","0","0","0","0","","","","","",""
"多摩東村山","24","0","0","1","44","1","0","0","0","0","1","0","0","1","0","0","0","0","0","0","0","0","0","0","","","","","",""
"島しょ","0","0","0","0","8","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"合計","1084","0","9","63","635","63","1","15","22","0","1","2","3","33","2","1","0","8","0","0","1","0","0","1","","","","","",""
