"","インフルエンザ","RSウイルス感染症","咽頭結膜熱","Ａ群溶血性レンサ球菌咽頭炎","感染性胃腸炎","水痘","手足口病","伝染性紅斑","突発性発しん","百日咳","ヘルパンギーナ","流行性耳下腺炎","不明発しん症","川崎病","急性出血性結膜炎","流行性角結膜炎","細菌性髄膜炎","無菌性髄膜炎","マイコプラズマ肺炎","クラミジア肺炎(オウム病は除く)","インフルエンザ入院","インフルエンザ定点","小児科定点","眼科定点","基幹定点","インフルエンザ入院定点","COVID-19入院定点"
"千代田","1","0","0","0","4","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","","","","","",""
"中央区","9","0","0","2","7","1","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"みなと","21","0","1","8","32","0","0","0","3","0","0","1","0","0","0","0","0","0","0","0","0","","","","","",""
"新宿区","22","1","1","9","20","1","0","0","0","0","0","0","0","1","0","0","0","0","1","0","0","","","","","",""
"文京","9","0","0","2","4","2","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","","","","","",""
"台東","7","0","0","15","25","2","0","0","3","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"墨田区","12","0","0","3","14","1","0","0","0","0","0","1","0","0","0","0","0","0","1","0","0","","","","","",""
"江東区","36","1","2","15","102","8","1","0","5","0","0","0","1","0","0","0","0","0","0","0","0","","","","","",""
"品川区","16","0","0","10","43","1","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"目黒区","1","0","0","1","7","1","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"大田区","27","2","8","20","91","4","0","1","4","0","0","1","1","0","0","0","0","0","0","0","0","","","","","",""
"世田谷","54","0","0","21","96","6","0","0","1","0","0","2","0","0","0","0","0","0","0","0","0","","","","","",""
"渋谷区","6","1","0","1","19","1","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"中野区","11","0","0","2","42","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"杉並","33","0","0","8","45","0","0","1","4","0","0","4","0","0","0","0","0","0","0","0","0","","","","","",""
"池袋","7","1","0","0","14","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"北区","15","0","1","3","43","0","0","1","1","0","0","6","0","0","0","0","0","0","0","0","0","","","","","",""
"荒川区","12","0","2","2","28","2","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"板橋区","15","0","0","6","37","1","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"練馬区","51","0","0","7","73","8","2","0","6","0","0","1","1","1","0","0","0","0","0","0","0","","","","","",""
"足立","31","0","1","10","60","2","0","0","5","0","0","4","1","0","0","0","0","0","0","0","0","","","","","",""
"葛飾区","23","0","2","3","50","2","0","0","2","0","0","1","0","0","0","1","0","0","4","0","0","","","","","",""
"江戸川","28","1","2","17","96","1","0","0","5","0","0","2","0","0","0","0","0","0","0","0","0","","","","","",""
"八王子市","38","2","3","32","107","5","1","2","9","0","0","7","1","0","0","1","0","0","0","0","0","","","","","",""
"町田市","53","0","1","34","60","5","1","0","5","0","0","0","1","0","0","0","0","0","0","0","0","","","","","",""
"西多摩","48","0","1","4","36","4","0","0","2","0","1","0","0","0","0","0","0","0","0","0","0","","","","","",""
"南多摩","33","2","2","16","49","3","0","5","5","0","1","2","1","0","0","0","0","0","0","0","0","","","","","",""
"多摩立川","31","1","0","13","81","11","0","0","5","0","0","1","0","0","0","0","0","0","0","0","1","","","","","",""
"多摩府中","41","1","0","24","133","11","0","0","7","1","0","1","0","0","0","0","1","1","1","0","2","","","","","",""
"多摩小平","53","0","8","26","87","3","1","2","2","0","0","0","1","0","0","1","0","0","0","0","0","","","","","",""
"島しょ","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"合計","744","13","35","314","1505","88","6","12","82","1","2","34","8","2","0","4","1","1","7","0","5","","","","","",""
